GEOID20,DISTRICT
26067067019,2
26067067015,2
26067067013,2
26105105005,2
26105105002,2
26105105019,2
26105105006,2
26105105022,2
26105105018,2
26105105017,2
26105105003,2
26105105012,2
26105105004,2
26105105011,2
26105105008,2
26105105016,2
26105105025,2
26105105007,2
26105105021,2
26105105023,2
26105105009,2
26105105024,2
26105105001,2
26105105013,2
26105105015,2
26105105020,2
26105105010,2
26105105014,2
26031031019,1
26031031017,1
26031031009,1
26031031015,1
26031031010,1
26031031003,1
26031031013,1
26031031016,1
26031031006,1
26031031007,1
26031031005,1
26031031018,1
26031031002,1
26031031001,1
26031031022,1
26031031011,1
26031031012,1
26031031008,1
26031031004,1
26031031014,1
26031031020,1
26031031021,1
26055055024,1
26055055030,1
26055055012,1
26055055003,1
26055055023,1
26055055011,1
26055055007,1
26055055016,1
26055055005,1
26055055026,1
26055055010,1
26055055025,1
26055055020,1
26055055017,1
26055055035,1
26055055036,1
26055055018,1
26055055004,1
26055055002,1
26055055029,1
26055055032,1
26055055027,1
26055055009,1
26055055034,1
26055055013,1
26055055019,1
26055055022,1
26055055033,1
26055055008,1
26055055014,1
26055055031,1
26055055001,1
26055055021,1
26055055015,1
26055055028,1
26055055006,1
26153153011,1
26153153005,1
26153153009,1
26153153007,1
26153153008,1
26153153006,1
26153153010,1
26153153002,1
26153153004,1
26153153003,1
26153153012,1
26139000004,4
26081081134,3
26081081080,3
26081081197,3
26081081103,3
26081081233,3
26081081129,3
26081081030,2
26081081062,3
26081081075,3
26081081023,3
26081081150,3
26081081016,3
26081081128,3
26081081117,3
26081081164,3
26081081172,3
26081081100,3
26081081065,3
26081081005,3
26081081036,3
26081081216,3
26081081031,2
26081081148,3
26081081110,3
26081081177,3
26081081241,3
26081081039,3
26081081088,3
26081081157,3
26081081035,3
26081081158,3
26081081083,3
26081081222,3
26081081160,3
26081081122,3
26081081198,3
26081081228,3
26081081068,3
26081081085,3
26081081201,3
26081081156,3
26081081008,3
26081081171,3
26081081136,3
26081081078,3
26081081003,3
26081081113,3
26081081143,3
26081081219,3
26081081061,3
26081081073,3
26081081034,2
26081081135,3
26081081077,3
26081081082,3
26081081001,3
26081081249,3
26081081176,3
26081081214,3
26081081137,3
26081081239,3
26081081224,3
26081081121,3
26081081247,3
26081081038,3
26081081002,3
26081081089,3
26081081220,3
26081081170,3
26081081059,3
26081081064,3
26081081223,3
26081081174,3
26081081183,2
26081081056,3
26081081096,3
26081081230,3
26081081195,3
26081081145,3
26081081232,3
26081081046,3
26081081146,3
26081081105,3
26081081066,3
26081081011,2
26081081114,3
26081081125,3
26081081225,3
26081081057,3
26081081234,3
26081081229,3
26081081142,3
26081081126,3
26081081166,3
26081081108,3
26081081180,3
26081081168,3
26081081081,3
26081081044,3
26081081043,3
26081081140,3
26081081246,3
26081081099,3
26081081027,3
26081081163,2
26081081154,3
26081081221,3
26081081112,3
26081081074,3
26081081084,3
26081081032,2
26081081107,3
26081081215,3
26081081155,3
26081081245,3
26081081095,3
26081081162,2
26081081199,3
26081081106,3
26081081188,2
26081081050,3
26081081098,3
26081081206,2
26081081236,3
26081081094,3
26081081189,2
26081081014,3
26081081231,3
26081081133,3
26081081072,3
26081081026,3
26081081196,3
26081081242,3
26081081119,3
26081081159,3
26081081051,2
26081081024,3
26081081045,3
26081081250,3
26081081161,3
26081081240,3
26081081090,3
26081081079,3
26081081033,2
26081081013,2
26081081015,3
26081081153,3
26081081093,3
26081081048,3
26081081194,3
26081081101,3
26081081138,3
26081081111,3
26081081087,3
26081081054,2
26081081071,3
26081081007,3
26081081060,3
26081081151,3
26081081192,3
26081081052,2
26081081019,3
26081081028,3
26081081006,3
26081081021,3
26081081086,3
26081081069,3
26081081120,3
26081081042,3
26081081252,3
26081081175,3
26081081029,2
26081081131,3
26081081251,3
26081081203,3
26081081097,3
26081081123,3
26081081243,3
26081081037,3
26081081141,3
26081081139,3
26081081167,3
26081081152,3
26081081025,3
26081081132,3
26081081144,3
26053053002,1
26053053005,1
26053053008,1
26053053007,1
26053053004,1
26053053009,1
26053053003,1
26053053010,1
26053053006,1
26053053011,1
26053053001,1
26091091001,5
26091091006,5
26091091028,5
26091091009,5
26091091021,5
26091091042,5
26091091020,5
26091091027,5
26091091005,5
26091091023,5
26091091013,5
26091091008,5
26091091019,5
26091091004,5
26091091003,5
26091091030,5
26091091037,5
26091091033,5
26091091018,5
26091091039,5
26091091010,5
26091091022,5
26091091029,5
26091091016,5
26091091012,5
26091091036,5
26091091034,5
26091091041,5
26011011004,1
26011011006,1
26011011011,1
26011011015,1
26011011005,1
26011011002,1
26011011007,1
26011011001,1
26011011009,1
26011011008,1
26011011017,1
26011011016,1
26011011003,1
26011011010,1
26011011012,1
26021021015,5
26021021029,5
26021021012,4
26021021006,4
26021021047,5
26021021048,5
26021021045,5
26021021026,4
26021021020,5
26021021058,5
26021021025,4
26021021004,4
26021021051,4
26021021036,5
26021021059,5
26021021037,5
26021021016,5
26021021013,5
26021021054,4
26021021017,5
26021021035,5
26021021049,5
26021021042,5
26021021005,4
26021021007,4
26021021008,4
26021021055,4
26021021027,5
26021021046,5
26021021019,5
26021021050,5
26021021014,5
26021021052,4
26021021022,4
26021021044,5
26021021034,5
26021021038,5
26021021021,4
26021021039,5
26021021057,4
26021021043,5
26021021024,5
26109109016,1
26109109017,1
26109109010,1
26109109009,1
26109109002,1
26109109018,1
26109109005,1
26109109001,1
26109109004,1
26109109003,1
26109109013,1
26109109012,1
26109109008,1
26109109020,1
26109109015,1
26109109006,1
26109109011,1
26109109014,1
26109109019,1
26109109007,1
26023023001,5
26023023012,5
26023023018,5
26023023004,5
26023023005,5
26023023021,5
26023023022,5
26023023014,5
26023023003,5
26023023020,5
26023023015,5
26023023006,5
26023023016,5
26023023008,5
26023023007,5
26023023017,5
26023023011,5
26023023010,5
26023023002,5
26023023009,5
26023023013,5
26023023019,5
26051051002,2
26051051017,2
26051051013,2
26051051015,2
26051051007,2
26051051010,2
26051051004,2
26051051006,2
26051051014,2
26051051001,2
26051051016,2
26051051018,2
26051051011,2
26051051008,2
26051051003,2
26051051005,2
26051051009,2
26051051012,2
26091091024,5
26091091026,5
26091091043,5
26091091011,5
26091091032,5
26091091007,5
26091091040,5
26091091035,5
26091091025,5
26091091014,5
26091091017,5
26091091015,5
26091091002,5
26091091031,5
26091091038,5
26097097002,1
26097097006,1
26097097014,1
26097097011,1
26097097007,1
26097097013,1
26097097010,1
26097097004,1
26097097009,1
26097097012,1
26097097005,1
26097097001,1
26097097003,1
26097097008,1
26021021031,5
26021021002,5
26021021060,4
26021021056,4
26021021011,4
26021021018,5
26021021032,5
26021021009,4
26021021041,5
26021021053,4
26021021010,4
26021021028,5
26021021030,5
26021021033,5
26001001009,1
26001001011,1
26001001008,1
26001001012,1
26001001005,1
26001001003,1
26001001001,1
26001001004,1
26001001007,1
26001001010,1
26001001006,1
26001001002,1
26063063019,9
26063063002,9
26063063010,9
26063063007,9
26063063004,9
26063063031,9
26063063003,9
26063063011,9
26063063025,9
26063063013,9
26063063021,9
26063063023,9
26063063009,9
26063063006,9
26063063014,9
26063063024,9
26063063030,9
26063063005,9
26063063026,9
26063063017,9
26063063012,9
26063063028,9
26063063020,9
26063063016,9
26063063001,9
26063063027,9
26063063008,9
26063063015,9
26063063018,9
26063063022,9
26063063029,9
26045045043,7
26045045019,7
26045045008,7
26045045020,7
26045045028,7
26045045023,7
26045045022,7
26045045041,7
26045045039,7
26045045044,7
26045045047,2
26045045034,7
26045045042,7
26045045026,7
26045045032,7
26045045010,7
26045045051,7
26045045012,7
26045045024,7
26045045035,7
26045045036,7
26045045021,7
26045045016,7
26045045018,7
26045045017,7
26045045013,7
26045045001,7
26045045038,2
26045045002,7
26045045049,7
26045045011,7
26045045050,7
26045045031,7
26045045040,7
26045045048,7
26045045005,7
26045045029,7
26045045004,7
26045045037,7
26045045025,7
26045045030,7
26045045007,7
26033033017,1
26033033008,1
26033033014,1
26033033013,1
26033033005,1
26033033006,1
26033033015,1
26033033002,1
26033033007,1
26033033019,1
26033033003,1
26033033018,1
26033033009,1
26033033016,1
26033033001,1
26033033011,1
26033033012,1
26033033010,1
26033033004,1
26045045027,7
26045045015,7
26045045046,2
26045045033,7
26045045014,7
26045045009,7
26045045045,7
26045045003,7
26045045006,7
26087087003,9
26087087021,9
26087087009,9
26087087036,9
26087087037,9
26087087004,9
26087087016,9
26087087030,9
26087087011,9
26087087020,9
26087087035,9
26087087031,9
26087000001,9
26093093021,7
26093093020,7
26093093052,7
26093093060,7
26093093035,7
26093093033,7
26093093023,7
26093093046,7
26093093025,7
26093093069,7
26093093031,7
26093093075,7
26093093062,7
26093093030,7
26093093038,7
26093093027,7
26093093039,7
26093093044,7
26093093054,7
26093093068,7
26093093048,7
26093093003,7
26093000002,7
26093093079,7
26093093034,7
26093093006,7
26093093019,7
26093093080,7
26093093002,7
26093093040,7
26093093073,7
26093093050,7
26093093074,7
26093093015,7
26093093014,7
26093093061,7
26093093012,7
26093093066,7
26093093081,7
26093093043,7
26093093045,7
26093093004,7
26093093001,7
26093093070,7
26093093017,7
26093093064,7
26093093077,7
26093093076,7
26093093065,7
26093093013,7
26093093032,7
26093093055,7
26093093005,7
26093093057,7
26093093053,7
26093093063,7
26093093009,7
26093093011,7
26093093067,7
26093093042,7
26093093026,7
26093093007,7
26093093018,7
26093093041,7
26093093049,7
26093093037,7
26093093071,7
26093093059,7
26093093051,7
26093093047,7
26093093022,7
26093093058,7
26093093072,7
26093093036,7
26093093024,7
26093093078,7
26093093008,7
26093093028,7
26093093056,7
26093093010,7
26093093016,7
26101101007,2
26101101006,2
26101101013,2
26101101004,2
26101101011,2
26101101008,2
26101101003,2
26101101014,2
26101101001,2
26123123002,2
26123123022,2
26123123004,2
26123123030,2
26123123020,2
26123123027,2
26123123003,2
26123123019,2
26123123008,2
26123123018,2
26123123001,2
26123123015,2
26123123029,2
26123123024,2
26123123010,2
26123123026,2
26123123025,2
26123123016,2
26123123011,2
26123123021,2
26123123028,2
26123123005,2
26123123012,2
26123123023,2
26123123009,2
26123123006,2
26123123014,2
26123123007,2
26123123017,2
26123123013,2
26127127012,2
26127127013,2
26127127010,2
26127127018,2
26127127008,2
26127127007,2
26127127009,2
26127127004,2
26127127001,2
26127127005,2
26127127015,2
26127127011,2
26127127006,2
26127127002,2
26127127003,2
26127127016,2
26127127017,2
26127127014,2
26137137005,1
26159159007,4
26159159012,4
26159159029,4
26159159020,4
26159159022,4
26159159013,4
26159159010,4
26159159024,4
26159159031,4
26159159016,4
26159159015,4
26159159011,4
26159159001,4
26159159023,4
26159159008,4
26159159006,4
26159159026,4
26159159018,4
26159159027,4
26159159005,4
26159159030,4
26159159032,4
26159159019,4
26159159002,4
26159159009,4
