GEOID20,total_pop,total_pop_log,turnout2018_registered,2020_vote_share_diff,pop_perc_one_race,pop_perc_two_races,pop_perc_three_or_more_races,pop_perc_white,pop_perc_black,pop_perc_am_indian,pop_perc_asian,pop_perc_pac_islander,c_pop_pct_urban,c_pop_perc_change,c_pop_perc_migration,c_gini_index,c_perc_owner_occupied_house,c_perc_hs_grad,c_perc_uni_grad,total2020_voted,turnout2020_registered,pop_white_alone,c_tot_hs_grad,tot_turnout2018,tot_urban_pop,predicted_turnout
26079079008,2626,7.873217054862741,0.5026187305814469,669.7,0.9470677837014472,0.0529322162985529,0.0019040365575019,0.9234577303884236,0.003046458492003,0.0053313023610053,0.006092916984006,0.0,0.0,0.0069377310207563,0.1208416263861245,0.4251,0.4770412287793047,0.3660742371815036,0.11890531613715,1613,0.7159343098091434,2425,4655,1132.4,0,0.7710384336667604
26049049198,2075,7.637716432664798,0.5789821546596167,51.0,0.943132530120482,0.056867469879518,0.0019277108433734,0.8303614457831325,0.0732530120481927,0.0043373493975903,0.0250602409638554,0.0,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,1197,0.7911434236615995,1723,76458,876.0,351608,0.7274708176851816
26063063010,1081,6.985641817639208,0.5257575757575758,293.2,0.9740980573543015,0.0259019426456984,0.0,0.9565217391304348,0.003700277520814,0.003700277520814,0.0009250693802035,0.0,0.0,-0.00618839516412,0.0811190149606048,0.4329,0.5262440674780321,0.3879018979114308,0.1595458878585666,182,0.2121212121212121,1034,8952,451.1,0,0.6398692497931671
26069069003,1614,7.3864708488298945,0.5920295202952028,269.79999999999995,0.9566294919454772,0.0433705080545229,0.0024783147459727,0.9454770755885996,0.0030978934324659,0.0018587360594795,0.0024783147459727,0.0,0.0,-0.0019843632178433,0.1364845021232686,0.4112,0.4537892791127542,0.3274141548538969,0.1591525510465175,974,0.718819188191882,1526,6398,802.1999999999998,0,0.7146453907262522
26103103007,957,6.863803391452954,0.6689473684210526,168.60000000000002,0.9519331243469176,0.0480668756530825,0.0041797283176593,0.9247648902821316,0.0,0.0208986415882967,0.0020898641588296,0.0,0.0,-0.0037938997690669,0.1208349578622199,0.4284,0.5391965566714491,0.2738231788228414,0.3294424577738794,285,0.375,885,12175,508.4,0,0.673770223314307
26023023020,2772,7.927324360309794,0.3964005537609598,526.0,0.9682539682539684,0.0317460317460317,0.0028860028860028,0.9448051948051948,0.0028860028860028,0.0018037518037518,0.0036075036075036,0.0,0.0,-0.0016316962746765,0.1078068623170087,0.4143,0.5927382608278574,0.3433067229662862,0.144058850696048,1350,0.6229810798338717,2619,10407,859.0,0,0.7374900459577516
26031031012,2160,7.67786350067821,0.648586387434555,443.3,0.9439814814814816,0.0560185185185185,0.0004629629629629,0.9078703703703704,0.0004629629629629,0.0305555555555555,0.0023148148148148,0.0,0.0,-0.0015736879376819,0.1413565190022818,0.4211,0.4981633535004321,0.3422970337678333,0.2067125115467515,1435,0.7513089005235603,1961,6670,1238.8,0,0.7407437707852399
26033033019,474,6.161207321695077,0.8895939086294417,143.70000000000002,0.9430379746835444,0.0569620253164556,0.0,0.9156118143459916,0.0,0.0253164556962025,0.0021097046413502,0.0,0.0,-0.0054479258019081,0.1527545244359403,0.4752,0.4403301776803618,0.2559649594651708,0.212471664041188,320,0.8121827411167513,434,6662,350.5,0,0.7173790290359082
26047047019,560,6.327936783729195,0.7019801980198018,60.19999999999999,0.9660714285714286,0.0339285714285714,0.0,0.925,0.0,0.0357142857142857,0.0053571428571428,0.0,0.0,0.0019635089415176,0.1232177380376993,0.4656,0.4859304363871206,0.2214519945207753,0.3342327010086754,424,0.8396039603960396,518,5335,354.49999999999994,0,0.7753546211775254
26049049146,2590,7.859413154693583,0.5796760710553814,25.100000000000023,0.9243243243243244,0.0756756756756756,0.0023166023166023,0.8386100386100386,0.0675675675675675,0.0034749034749034,0.0003861003861003,0.0,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,1364,0.7126436781609196,2172,76458,1109.5,351608,0.7098377159786209
