"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US26117971300","Census Tract 9713, Montcalm County, Michigan","4880","331"
"1400000US26119910100","Census Tract 9101, Montmorency County, Michigan","2272","141"
"1400000US26119910200","Census Tract 9102, Montmorency County, Michigan","1551","114"
"1400000US26119910300","Census Tract 9103, Montmorency County, Michigan","1779","119"
"1400000US26119910400","Census Tract 9104, Montmorency County, Michigan","2164","189"
"1400000US26119910500","Census Tract 9105, Montmorency County, Michigan","1499","155"
"1400000US26121000100","Census Tract 1, Muskegon County, Michigan","5273","394"
"1400000US26121000300","Census Tract 3, Muskegon County, Michigan","2747","413"
"1400000US26121000401","Census Tract 4.01, Muskegon County, Michigan","5134","412"
"1400000US26121000402","Census Tract 4.02, Muskegon County, Michigan","4302","286"
"1400000US26121000500","Census Tract 5, Muskegon County, Michigan","4647","531"
"1400000US26121000601","Census Tract 6.01, Muskegon County, Michigan","1659","332"
"1400000US26121000800","Census Tract 8, Muskegon County, Michigan","2863","426"
"1400000US26121000900","Census Tract 9, Muskegon County, Michigan","3351","286"
"1400000US26121001000","Census Tract 10, Muskegon County, Michigan","1085","98"
"1400000US26121001200","Census Tract 12, Muskegon County, Michigan","2687","327"
"1400000US26121001300","Census Tract 13, Muskegon County, Michigan","2306","263"
"1400000US26121001402","Census Tract 14.02, Muskegon County, Michigan","3807","362"
"1400000US26121001500","Census Tract 15, Muskegon County, Michigan","3790","20"
"1400000US26121001600","Census Tract 16, Muskegon County, Michigan","2544","209"
"1400000US26121001700","Census Tract 17, Muskegon County, Michigan","5068","208"
"1400000US26121001800","Census Tract 18, Muskegon County, Michigan","5018","306"
"1400000US26121001901","Census Tract 19.01, Muskegon County, Michigan","3868","270"
"1400000US26121001902","Census Tract 19.02, Muskegon County, Michigan","4930","434"
"1400000US26121002000","Census Tract 20, Muskegon County, Michigan","3686","275"
"1400000US26121002100","Census Tract 21, Muskegon County, Michigan","3439","392"
"1400000US26121002200","Census Tract 22, Muskegon County, Michigan","3789","38"
"1400000US26121002300","Census Tract 23, Muskegon County, Michigan","5661","354"
"1400000US26121002400","Census Tract 24, Muskegon County, Michigan","3390","219"
"1400000US26121002500","Census Tract 25, Muskegon County, Michigan","7516","398"
"1400000US26121002601","Census Tract 26.01, Muskegon County, Michigan","3641","430"
"1400000US26121002602","Census Tract 26.02, Muskegon County, Michigan","4259","262"
"1400000US26121002700","Census Tract 27, Muskegon County, Michigan","7822","355"
"1400000US26121002800","Census Tract 28, Muskegon County, Michigan","6310","353"
"1400000US26121002900","Census Tract 29, Muskegon County, Michigan","5488","23"
"1400000US26121003000","Census Tract 30, Muskegon County, Michigan","4427","151"
"1400000US26121003100","Census Tract 31, Muskegon County, Michigan","4626","294"
"1400000US26121003200","Census Tract 32, Muskegon County, Michigan","5505","294"
"1400000US26121003300","Census Tract 33, Muskegon County, Michigan","5177","181"
"1400000US26121003400","Census Tract 34, Muskegon County, Michigan","4227","230"
"1400000US26121003500","Census Tract 35, Muskegon County, Michigan","4167","270"
"1400000US26121003600","Census Tract 36, Muskegon County, Michigan","6529","276"
"1400000US26121003700","Census Tract 37, Muskegon County, Michigan","5562","318"
"1400000US26121003800","Census Tract 38, Muskegon County, Michigan","3483","221"
"1400000US26121003900","Census Tract 39, Muskegon County, Michigan","1866","121"
"1400000US26121004000","Census Tract 40, Muskegon County, Michigan","2191","166"
"1400000US26121004200","Census Tract 42, Muskegon County, Michigan","3509","347"
"1400000US26121004300","Census Tract 43, Muskegon County, Michigan","1948","199"
"1400000US26121990000","Census Tract 9900, Muskegon County, Michigan","0","10"
"1400000US26123970100","Census Tract 9701, Newaygo County, Michigan","4321","205"
"1400000US26123970300","Census Tract 9703, Newaygo County, Michigan","3727","260"
"1400000US26123970400","Census Tract 9704, Newaygo County, Michigan","5143","223"
"1400000US26123970500","Census Tract 9705, Newaygo County, Michigan","4706","195"
"1400000US26123970600","Census Tract 9706, Newaygo County, Michigan","4342","230"
"1400000US26123970700","Census Tract 9707, Newaygo County, Michigan","4335","267"
"1400000US26123970800","Census Tract 9708, Newaygo County, Michigan","3270","213"
"1400000US26123970900","Census Tract 9709, Newaygo County, Michigan","4564","302"
"1400000US26123971000","Census Tract 9710, Newaygo County, Michigan","5138","208"
"1400000US26123971100","Census Tract 9711, Newaygo County, Michigan","4189","268"
"1400000US26123971200","Census Tract 9712, Newaygo County, Michigan","4631","211"
"1400000US26125120000","Census Tract 1200, Oakland County, Michigan","3123","149"
"1400000US26125120300","Census Tract 1203, Oakland County, Michigan","3445","151"
"1400000US26125121000","Census Tract 1210, Oakland County, Michigan","3302","248"
"1400000US26125121400","Census Tract 1214, Oakland County, Michigan","4860","207"
"1400000US26125121500","Census Tract 1215, Oakland County, Michigan","3542","23"
"1400000US26125121700","Census Tract 1217, Oakland County, Michigan","5457","247"
"1400000US26125121800","Census Tract 1218, Oakland County, Michigan","5155","195"
"1400000US26125122200","Census Tract 1222, Oakland County, Michigan","3700","198"
"1400000US26125122400","Census Tract 1224, Oakland County, Michigan","7017","293"
"1400000US26125122700","Census Tract 1227, Oakland County, Michigan","3173","169"
"1400000US26125122900","Census Tract 1229, Oakland County, Michigan","2008","267"
"1400000US26125123000","Census Tract 1230, Oakland County, Michigan","2454","136"
"1400000US26125123100","Census Tract 1231, Oakland County, Michigan","3190","134"
"1400000US26125124000","Census Tract 1240, Oakland County, Michigan","5472","44"
"1400000US26125124500","Census Tract 1245, Oakland County, Michigan","6174","16"
"1400000US26125125000","Census Tract 1250, Oakland County, Michigan","3419","222"
"1400000US26125125600","Census Tract 1256, Oakland County, Michigan","3029","226"
"1400000US26125126200","Census Tract 1262, Oakland County, Michigan","2754","120"
"1400000US26125126300","Census Tract 1263, Oakland County, Michigan","4886","232"
"1400000US26125126400","Census Tract 1264, Oakland County, Michigan","3586","166"
"1400000US26125126500","Census Tract 1265, Oakland County, Michigan","3205","174"
"1400000US26125127000","Census Tract 1270, Oakland County, Michigan","5630","310"
"1400000US26125127100","Census Tract 1271, Oakland County, Michigan","5695","228"
"1400000US26125127200","Census Tract 1272, Oakland County, Michigan","1711","95"
"1400000US26125127300","Census Tract 1273, Oakland County, Michigan","4572","246"
"1400000US26125127400","Census Tract 1274, Oakland County, Michigan","1704","119"
"1400000US26125127500","Census Tract 1275, Oakland County, Michigan","6973","309"
"1400000US26125127600","Census Tract 1276, Oakland County, Michigan","4795","254"
"1400000US26125127700","Census Tract 1277, Oakland County, Michigan","6653","472"
"1400000US26125128000","Census Tract 1280, Oakland County, Michigan","3571","194"
"1400000US26125128100","Census Tract 1281, Oakland County, Michigan","2824","207"
"1400000US26125128200","Census Tract 1282, Oakland County, Michigan","3394","178"
"1400000US26125128300","Census Tract 1283, Oakland County, Michigan","4477","238"
"1400000US26125128400","Census Tract 1284, Oakland County, Michigan","4008","342"
"1400000US26125128500","Census Tract 1285, Oakland County, Michigan","3191","218"
"1400000US26125128600","Census Tract 1286, Oakland County, Michigan","3696","186"
"1400000US26125128700","Census Tract 1287, Oakland County, Michigan","2181","118"
"1400000US26125128800","Census Tract 1288, Oakland County, Michigan","1422","169"
"1400000US26125128900","Census Tract 1289, Oakland County, Michigan","7094","282"
"1400000US26125129000","Census Tract 1290, Oakland County, Michigan","3141","19"
"1400000US26125130000","Census Tract 1300, Oakland County, Michigan","3413","275"
"1400000US26125130100","Census Tract 1301, Oakland County, Michigan","2298","143"
"1400000US26125130200","Census Tract 1302, Oakland County, Michigan","5592","298"
"1400000US26125130300","Census Tract 1303, Oakland County, Michigan","3904","267"
"1400000US26125130400","Census Tract 1304, Oakland County, Michigan","2769","190"
"1400000US26125130500","Census Tract 1305, Oakland County, Michigan","3033","155"
"1400000US26125130600","Census Tract 1306, Oakland County, Michigan","3152","165"
"1400000US26125130700","Census Tract 1307, Oakland County, Michigan","7047","304"
"1400000US26125131100","Census Tract 1311, Oakland County, Michigan","2279","126"
"1400000US26125131300","Census Tract 1313, Oakland County, Michigan","5102","268"
"1400000US26125131400","Census Tract 1314, Oakland County, Michigan","2081","152"
"1400000US26125131500","Census Tract 1315, Oakland County, Michigan","4042","222"
"1400000US26125131600","Census Tract 1316, Oakland County, Michigan","2770","150"
"1400000US26125131800","Census Tract 1318, Oakland County, Michigan","3757","311"
"1400000US26125132100","Census Tract 1321, Oakland County, Michigan","6090","224"
"1400000US26125132500","Census Tract 1325, Oakland County, Michigan","3556","202"
"1400000US26125132600","Census Tract 1326, Oakland County, Michigan","4167","220"
"1400000US26125132700","Census Tract 1327, Oakland County, Michigan","2943","199"
"1400000US26125133001","Census Tract 1330.01, Oakland County, Michigan","2791","155"
"1400000US26125133002","Census Tract 1330.02, Oakland County, Michigan","3289","187"
"1400000US26125133003","Census Tract 1330.03, Oakland County, Michigan","3356","311"
"1400000US26125133100","Census Tract 1331, Oakland County, Michigan","4466","380"
"1400000US26125134000","Census Tract 1340, Oakland County, Michigan","4851","197"
"1400000US26125134300","Census Tract 1343, Oakland County, Michigan","5257","295"
"1400000US26125134400","Census Tract 1344, Oakland County, Michigan","4675","215"
"1400000US26125134500","Census Tract 1345, Oakland County, Michigan","3175","149"
"1400000US26125134600","Census Tract 1346, Oakland County, Michigan","4087","166"
"1400000US26125134700","Census Tract 1347, Oakland County, Michigan","3395","176"
"1400000US26125134800","Census Tract 1348, Oakland County, Michigan","3209","233"
"1400000US26125134900","Census Tract 1349, Oakland County, Michigan","3778","174"
"1400000US26125135000","Census Tract 1350, Oakland County, Michigan","3842","287"
"1400000US26125135100","Census Tract 1351, Oakland County, Michigan","5445","246"
"1400000US26125135200","Census Tract 1352, Oakland County, Michigan","3360","208"
"1400000US26125135300","Census Tract 1353, Oakland County, Michigan","5388","227"
"1400000US26125136000","Census Tract 1360, Oakland County, Michigan","2744","239"
"1400000US26125136101","Census Tract 1361.01, Oakland County, Michigan","5082","299"
"1400000US26125136102","Census Tract 1361.02, Oakland County, Michigan","4447","379"
"1400000US26125136300","Census Tract 1363, Oakland County, Michigan","4987","386"
"1400000US26125136500","Census Tract 1365, Oakland County, Michigan","5670","416"
"1400000US26125136600","Census Tract 1366, Oakland County, Michigan","7927","414"
"1400000US26125136700","Census Tract 1367, Oakland County, Michigan","5557","302"
"1400000US26125136800","Census Tract 1368, Oakland County, Michigan","4462","444"
"1400000US26125137100","Census Tract 1371, Oakland County, Michigan","11067","477"
"1400000US26125137400","Census Tract 1374, Oakland County, Michigan","6560","261"
"1400000US26125137700","Census Tract 1377, Oakland County, Michigan","1669","82"
"1400000US26125137800","Census Tract 1378, Oakland County, Michigan","3313","36"
"1400000US26125138100","Census Tract 1381, Oakland County, Michigan","5642","297"
"1400000US26125138301","Census Tract 1383.01, Oakland County, Michigan","3939","236"
"1400000US26125138302","Census Tract 1383.02, Oakland County, Michigan","7344","234"
"1400000US26125138600","Census Tract 1386, Oakland County, Michigan","2774","161"
"1400000US26125139200","Census Tract 1392, Oakland County, Michigan","6455","264"
"1400000US26125139400","Census Tract 1394, Oakland County, Michigan","5378","257"
"1400000US26125140100","Census Tract 1401, Oakland County, Michigan","1345","203"
"1400000US26125140301","Census Tract 1403.01, Oakland County, Michigan","3968","283"
"1400000US26125140302","Census Tract 1403.02, Oakland County, Michigan","3958","302"
"1400000US26125140500","Census Tract 1405, Oakland County, Michigan","2389","215"
"1400000US26125140600","Census Tract 1406, Oakland County, Michigan","2600","211"
"1400000US26125140700","Census Tract 1407, Oakland County, Michigan","2870","267"
"1400000US26125140800","Census Tract 1408, Oakland County, Michigan","4948","337"
"1400000US26125140900","Census Tract 1409, Oakland County, Michigan","5419","437"
"1400000US26125141000","Census Tract 1410, Oakland County, Michigan","5225","505"
"1400000US26125141100","Census Tract 1411, Oakland County, Michigan","2984","295"
"1400000US26125141200","Census Tract 1412, Oakland County, Michigan","3136","388"
"1400000US26125141300","Census Tract 1413, Oakland County, Michigan","3719","439"
"1400000US26125141400","Census Tract 1414, Oakland County, Michigan","4626","461"
"1400000US26125141500","Census Tract 1415, Oakland County, Michigan","6378","738"
"1400000US26125141600","Census Tract 1416, Oakland County, Michigan","4485","549"
"1400000US26125141700","Census Tract 1417, Oakland County, Michigan","2268","447"
"1400000US26125142000","Census Tract 1420, Oakland County, Michigan","2348","384"
"1400000US26125142100","Census Tract 1421, Oakland County, Michigan","1584","302"
"1400000US26125142200","Census Tract 1422, Oakland County, Michigan","2764","330"
"1400000US26125142300","Census Tract 1423, Oakland County, Michigan","2307","260"
"1400000US26125142400","Census Tract 1424, Oakland County, Michigan","3428","359"
"1400000US26125142500","Census Tract 1425, Oakland County, Michigan","1948","187"
"1400000US26125142600","Census Tract 1426, Oakland County, Michigan","3539","464"
"1400000US26125142700","Census Tract 1427, Oakland County, Michigan","3797","355"
"1400000US26125143500","Census Tract 1435, Oakland County, Michigan","5521","388"
"1400000US26125144100","Census Tract 1441, Oakland County, Michigan","4012","317"
"1400000US26125144200","Census Tract 1442, Oakland County, Michigan","4357","278"
"1400000US26125144300","Census Tract 1443, Oakland County, Michigan","3756","277"
"1400000US26125144400","Census Tract 1444, Oakland County, Michigan","4963","335"
"1400000US26125144500","Census Tract 1445, Oakland County, Michigan","3306","368"
"1400000US26125144600","Census Tract 1446, Oakland County, Michigan","3732","210"
"1400000US26125144701","Census Tract 1447.01, Oakland County, Michigan","3830","329"
"1400000US26125144800","Census Tract 1448, Oakland County, Michigan","2827","253"
"1400000US26125144900","Census Tract 1449, Oakland County, Michigan","3821","263"
"1400000US26125145100","Census Tract 1451, Oakland County, Michigan","2375","157"
"1400000US26125145200","Census Tract 1452, Oakland County, Michigan","3658","277"
"1400000US26125145300","Census Tract 1453, Oakland County, Michigan","4370","262"
"1400000US26125145400","Census Tract 1454, Oakland County, Michigan","4323","373"
"1400000US26125145501","Census Tract 1455.01, Oakland County, Michigan","3584","232"
"1400000US26125145502","Census Tract 1455.02, Oakland County, Michigan","3840","299"
"1400000US26125145600","Census Tract 1456, Oakland County, Michigan","4746","309"
"1400000US26125145700","Census Tract 1457, Oakland County, Michigan","3135","248"
"1400000US26125145900","Census Tract 1459, Oakland County, Michigan","3094","216"
"1400000US26125150000","Census Tract 1500, Oakland County, Michigan","5063","383"
"1400000US26125150100","Census Tract 1501, Oakland County, Michigan","3413","277"
"1400000US26125150200","Census Tract 1502, Oakland County, Michigan","2417","157"
"1400000US26125150300","Census Tract 1503, Oakland County, Michigan","4938","233"
"1400000US26125150400","Census Tract 1504, Oakland County, Michigan","2947","126"
"1400000US26125150500","Census Tract 1505, Oakland County, Michigan","2624","271"
"1400000US26125150600","Census Tract 1506, Oakland County, Michigan","2785","249"
"1400000US26125150700","Census Tract 1507, Oakland County, Michigan","4355","280"
"1400000US26125150800","Census Tract 1508, Oakland County, Michigan","4482","246"
"1400000US26125150900","Census Tract 1509, Oakland County, Michigan","3903","220"
"1400000US26125151000","Census Tract 1510, Oakland County, Michigan","5127","300"
"1400000US26125152000","Census Tract 1520, Oakland County, Michigan","4004","17"
"1400000US26125152600","Census Tract 1526, Oakland County, Michigan","3869","241"
"1400000US26125152700","Census Tract 1527, Oakland County, Michigan","3040","234"
"1400000US26125152900","Census Tract 1529, Oakland County, Michigan","4289","286"
"1400000US26125153000","Census Tract 1530, Oakland County, Michigan","2204","142"
"1400000US26125153100","Census Tract 1531, Oakland County, Michigan","2227","122"
"1400000US26125153200","Census Tract 1532, Oakland County, Michigan","1916","210"
"1400000US26125153300","Census Tract 1533, Oakland County, Michigan","3656","226"
"1400000US26125154000","Census Tract 1540, Oakland County, Michigan","1818","118"
"1400000US26125154100","Census Tract 1541, Oakland County, Michigan","2729","186"
"1400000US26125154200","Census Tract 1542, Oakland County, Michigan","3252","24"
"1400000US26125154500","Census Tract 1545, Oakland County, Michigan","2505","143"
"1400000US26125154600","Census Tract 1546, Oakland County, Michigan","3017","163"
"1400000US26125156000","Census Tract 1560, Oakland County, Michigan","2537","277"
"1400000US26125156100","Census Tract 1561, Oakland County, Michigan","4544","315"
"1400000US26125156200","Census Tract 1562, Oakland County, Michigan","6898","356"
"1400000US26125156300","Census Tract 1563, Oakland County, Michigan","4076","195"
"1400000US26125156400","Census Tract 1564, Oakland County, Michigan","3775","225"
"1400000US26125156500","Census Tract 1565, Oakland County, Michigan","4341","295"
"1400000US26125156900","Census Tract 1569, Oakland County, Michigan","3215","233"
"1400000US26125157000","Census Tract 1570, Oakland County, Michigan","2406","172"
"1400000US26125157100","Census Tract 1571, Oakland County, Michigan","1904","142"
"1400000US26125157200","Census Tract 1572, Oakland County, Michigan","3897","424"
"1400000US26125157300","Census Tract 1573, Oakland County, Michigan","3351","374"
"1400000US26125157400","Census Tract 1574, Oakland County, Michigan","2627","207"
"1400000US26125157500","Census Tract 1575, Oakland County, Michigan","3117","219"
"1400000US26125157600","Census Tract 1576, Oakland County, Michigan","4949","254"
"1400000US26125157700","Census Tract 1577, Oakland County, Michigan","2373","231"
"1400000US26125157800","Census Tract 1578, Oakland County, Michigan","3340","192"
"1400000US26125157900","Census Tract 1579, Oakland County, Michigan","2832","174"
"1400000US26125158000","Census Tract 1580, Oakland County, Michigan","3976","227"
"1400000US26125158100","Census Tract 1581, Oakland County, Michigan","3163","175"
"1400000US26125158200","Census Tract 1582, Oakland County, Michigan","3248","182"
"1400000US26125159000","Census Tract 1590, Oakland County, Michigan","4439","54"
"1400000US26125160000","Census Tract 1600, Oakland County, Michigan","4128","30"
"1400000US26125160300","Census Tract 1603, Oakland County, Michigan","3001","266"
"1400000US26125160400","Census Tract 1604, Oakland County, Michigan","2816","286"
"1400000US26125160500","Census Tract 1605, Oakland County, Michigan","4149","464"
"1400000US26125160600","Census Tract 1606, Oakland County, Michigan","4641","447"
"1400000US26125160700","Census Tract 1607, Oakland County, Michigan","1657","176"
"1400000US26125160800","Census Tract 1608, Oakland County, Michigan","3771","386"
"1400000US26125160900","Census Tract 1609, Oakland County, Michigan","4483","468"
"1400000US26125161000","Census Tract 1610, Oakland County, Michigan","2105","188"
"1400000US26125161100","Census Tract 1611, Oakland County, Michigan","3360","369"
"1400000US26125161200","Census Tract 1612, Oakland County, Michigan","4508","295"
"1400000US26125161300","Census Tract 1613, Oakland County, Michigan","3387","259"
"1400000US26125161400","Census Tract 1614, Oakland County, Michigan","4032","496"
"1400000US26125161500","Census Tract 1615, Oakland County, Michigan","1826","168"
"1400000US26125161600","Census Tract 1616, Oakland County, Michigan","2467","264"
"1400000US26125161700","Census Tract 1617, Oakland County, Michigan","3170","315"
"1400000US26125161800","Census Tract 1618, Oakland County, Michigan","4158","408"
"1400000US26125161900","Census Tract 1619, Oakland County, Michigan","2216","194"
"1400000US26125162000","Census Tract 1620, Oakland County, Michigan","3520","354"
"1400000US26125162100","Census Tract 1621, Oakland County, Michigan","3145","334"
"1400000US26125162200","Census Tract 1622, Oakland County, Michigan","1195","153"
"1400000US26125162300","Census Tract 1623, Oakland County, Michigan","3818","257"
"1400000US26125162400","Census Tract 1624, Oakland County, Michigan","2289","206"
"1400000US26125162500","Census Tract 1625, Oakland County, Michigan","3460","356"
"1400000US26125165000","Census Tract 1650, Oakland County, Michigan","2941","146"
"1400000US26125165100","Census Tract 1651, Oakland County, Michigan","4072","214"
"1400000US26125165200","Census Tract 1652, Oakland County, Michigan","3550","215"
"1400000US26125166000","Census Tract 1660, Oakland County, Michigan","2595","217"
"1400000US26125166100","Census Tract 1661, Oakland County, Michigan","3222","383"
"1400000US26125166200","Census Tract 1662, Oakland County, Michigan","2876","226"
"1400000US26125166400","Census Tract 1664, Oakland County, Michigan","3115","265"
"1400000US26125166500","Census Tract 1665, Oakland County, Michigan","2753","152"
"1400000US26125166600","Census Tract 1666, Oakland County, Michigan","3658","272"
"1400000US26125166700","Census Tract 1667, Oakland County, Michigan","2334","206"
"1400000US26125166800","Census Tract 1668, Oakland County, Michigan","3498","256"
"1400000US26125166900","Census Tract 1669, Oakland County, Michigan","3437","228"
"1400000US26125167000","Census Tract 1670, Oakland County, Michigan","5454","569"
"1400000US26125167300","Census Tract 1673, Oakland County, Michigan","3662","369"
"1400000US26125167400","Census Tract 1674, Oakland County, Michigan","5221","552"
"1400000US26125167500","Census Tract 1675, Oakland County, Michigan","5384","332"
"1400000US26125167800","Census Tract 1678, Oakland County, Michigan","4351","337"
"1400000US26125167900","Census Tract 1679, Oakland County, Michigan","2869","226"
"1400000US26125168100","Census Tract 1681, Oakland County, Michigan","2238","140"
"1400000US26125168400","Census Tract 1684, Oakland County, Michigan","3821","282"
"1400000US26125168500","Census Tract 1685, Oakland County, Michigan","2945","257"
"1400000US26125168600","Census Tract 1686, Oakland County, Michigan","5842","400"
"1400000US26125168700","Census Tract 1687, Oakland County, Michigan","3901","287"
"1400000US26125168800","Census Tract 1688, Oakland County, Michigan","2343","175"
"1400000US26125168900","Census Tract 1689, Oakland County, Michigan","5695","498"
"1400000US26125170000","Census Tract 1700, Oakland County, Michigan","2436","186"
"1400000US26125170100","Census Tract 1701, Oakland County, Michigan","2905","215"
"1400000US26125170200","Census Tract 1702, Oakland County, Michigan","3375","132"
"1400000US26125170300","Census Tract 1703, Oakland County, Michigan","2793","160"
"1400000US26125170400","Census Tract 1704, Oakland County, Michigan","3863","174"
"1400000US26125171000","Census Tract 1710, Oakland County, Michigan","4976","429"
"1400000US26125171100","Census Tract 1711, Oakland County, Michigan","3538","280"
"1400000US26125171200","Census Tract 1712, Oakland County, Michigan","2173","216"
"1400000US26125171300","Census Tract 1713, Oakland County, Michigan","3356","339"
"1400000US26125171400","Census Tract 1714, Oakland County, Michigan","6777","581"
"1400000US26125171500","Census Tract 1715, Oakland County, Michigan","5194","567"
"1400000US26125171600","Census Tract 1716, Oakland County, Michigan","2061","200"
"1400000US26125172400","Census Tract 1724, Oakland County, Michigan","1651","278"
"1400000US26125172500","Census Tract 1725, Oakland County, Michigan","2411","189"
"1400000US26125173000","Census Tract 1730, Oakland County, Michigan","4299","409"
"1400000US26125173100","Census Tract 1731, Oakland County, Michigan","1789","96"
"1400000US26125173200","Census Tract 1732, Oakland County, Michigan","2803","182"
"1400000US26125173300","Census Tract 1733, Oakland County, Michigan","1594","122"
"1400000US26125173400","Census Tract 1734, Oakland County, Michigan","5376","371"
"1400000US26125173500","Census Tract 1735, Oakland County, Michigan","2665","262"
"1400000US26125173600","Census Tract 1736, Oakland County, Michigan","1611","134"
"1400000US26125175000","Census Tract 1750, Oakland County, Michigan","3132","324"
"1400000US26125175100","Census Tract 1751, Oakland County, Michigan","5169","331"
"1400000US26125175200","Census Tract 1752, Oakland County, Michigan","3910","302"
"1400000US26125175300","Census Tract 1753, Oakland County, Michigan","4314","327"
"1400000US26125180000","Census Tract 1800, Oakland County, Michigan","2677","132"
"1400000US26125180100","Census Tract 1801, Oakland County, Michigan","2787","181"
"1400000US26125180200","Census Tract 1802, Oakland County, Michigan","3553","159"
"1400000US26125180300","Census Tract 1803, Oakland County, Michigan","2954","133"
"1400000US26125181000","Census Tract 1810, Oakland County, Michigan","3875","462"
"1400000US26125181100","Census Tract 1811, Oakland County, Michigan","2712","239"
"1400000US26125181200","Census Tract 1812, Oakland County, Michigan","6578","447"
"1400000US26125181300","Census Tract 1813, Oakland County, Michigan","6002","383"
"1400000US26125181400","Census Tract 1814, Oakland County, Michigan","3252","270"
"1400000US26125181500","Census Tract 1815, Oakland County, Michigan","2465","227"
"1400000US26125181600","Census Tract 1816, Oakland County, Michigan","5236","383"
"1400000US26125183000","Census Tract 1830, Oakland County, Michigan","3796","358"
"1400000US26125183100","Census Tract 1831, Oakland County, Michigan","4540","186"
"1400000US26125183200","Census Tract 1832, Oakland County, Michigan","3474","211"
"1400000US26125183300","Census Tract 1833, Oakland County, Michigan","3017","218"
"1400000US26125183400","Census Tract 1834, Oakland County, Michigan","2725","216"
"1400000US26125183500","Census Tract 1835, Oakland County, Michigan","2382","203"
"1400000US26125183600","Census Tract 1836, Oakland County, Michigan","4536","320"
"1400000US26125183700","Census Tract 1837, Oakland County, Michigan","5696","300"
"1400000US26125183800","Census Tract 1838, Oakland County, Michigan","4379","386"
"1400000US26125183900","Census Tract 1839, Oakland County, Michigan","2676","215"
"1400000US26125184000","Census Tract 1840, Oakland County, Michigan","2950","184"
"1400000US26125184100","Census Tract 1841, Oakland County, Michigan","2855","180"
"1400000US26125184200","Census Tract 1842, Oakland County, Michigan","4038","370"
"1400000US26125184300","Census Tract 1843, Oakland County, Michigan","2729","167"
"1400000US26125184400","Census Tract 1844, Oakland County, Michigan","2808","170"
"1400000US26125184500","Census Tract 1845, Oakland County, Michigan","2122","193"
"1400000US26125184600","Census Tract 1846, Oakland County, Michigan","2903","173"
"1400000US26125184700","Census Tract 1847, Oakland County, Michigan","1569","106"
"1400000US26125187000","Census Tract 1870, Oakland County, Michigan","2431","119"
"1400000US26125188000","Census Tract 1880, Oakland County, Michigan","3900","79"
"1400000US26125188100","Census Tract 1881, Oakland County, Michigan","2422","79"
"1400000US26125190200","Census Tract 1902, Oakland County, Michigan","4426","205"
"1400000US26125190400","Census Tract 1904, Oakland County, Michigan","3646","293"
"1400000US26125190500","Census Tract 1905, Oakland County, Michigan","2525","125"
"1400000US26125190700","Census Tract 1907, Oakland County, Michigan","5239","276"
"1400000US26125190800","Census Tract 1908, Oakland County, Michigan","3279","220"
"1400000US26125191000","Census Tract 1910, Oakland County, Michigan","1716","122"
"1400000US26125191100","Census Tract 1911, Oakland County, Michigan","2616","216"
"1400000US26125191200","Census Tract 1912, Oakland County, Michigan","4827","304"
"1400000US26125191300","Census Tract 1913, Oakland County, Michigan","4003","188"
"1400000US26125192000","Census Tract 1920, Oakland County, Michigan","6030","333"
"1400000US26125192200","Census Tract 1922, Oakland County, Michigan","6028","223"
"1400000US26125192400","Census Tract 1924, Oakland County, Michigan","5019","244"
"1400000US26125192500","Census Tract 1925, Oakland County, Michigan","3150","132"
"1400000US26125192700","Census Tract 1927, Oakland County, Michigan","3214","154"
"1400000US26125192800","Census Tract 1928, Oakland County, Michigan","2204","253"
"1400000US26125193000","Census Tract 1930, Oakland County, Michigan","3341","131"
"1400000US26125193100","Census Tract 1931, Oakland County, Michigan","3754","193"
"1400000US26125193300","Census Tract 1933, Oakland County, Michigan","4545","418"
"1400000US26125193400","Census Tract 1934, Oakland County, Michigan","4497","218"
"1400000US26125193500","Census Tract 1935, Oakland County, Michigan","2800","331"
"1400000US26125193600","Census Tract 1936, Oakland County, Michigan","2491","150"
"1400000US26125193700","Census Tract 1937, Oakland County, Michigan","4609","236"
"1400000US26125194000","Census Tract 1940, Oakland County, Michigan","6048","480"
"1400000US26125194100","Census Tract 1941, Oakland County, Michigan","2901","217"
"1400000US26125194200","Census Tract 1942, Oakland County, Michigan","1907","93"
"1400000US26125194300","Census Tract 1943, Oakland County, Michigan","3849","244"
"1400000US26125194400","Census Tract 1944, Oakland County, Michigan","3638","288"
"1400000US26125194500","Census Tract 1945, Oakland County, Michigan","1086","103"
"1400000US26125194600","Census Tract 1946, Oakland County, Michigan","4589","192"
"1400000US26125196000","Census Tract 1960, Oakland County, Michigan","6517","393"
"1400000US26125196100","Census Tract 1961, Oakland County, Michigan","6200","244"
"1400000US26125196200","Census Tract 1962, Oakland County, Michigan","4306","224"
"1400000US26125196300","Census Tract 1963, Oakland County, Michigan","3489","158"
"1400000US26125196400","Census Tract 1964, Oakland County, Michigan","3995","178"
"1400000US26125196500","Census Tract 1965, Oakland County, Michigan","5433","344"
"1400000US26125196600","Census Tract 1966, Oakland County, Michigan","2174","112"
"1400000US26125196700","Census Tract 1967, Oakland County, Michigan","2800","101"
"1400000US26125196800","Census Tract 1968, Oakland County, Michigan","4316","257"
"1400000US26125196900","Census Tract 1969, Oakland County, Michigan","3546","241"
