"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"3707","266","1400000US26155031900","Census Tract 319, Shiawassee County, Michigan"
"4085","100","1400000US26157000100","Census Tract 1, Tuscola County, Michigan"
"3203","123","1400000US26157000200","Census Tract 2, Tuscola County, Michigan"
"3322","150","1400000US26157000300","Census Tract 3, Tuscola County, Michigan"
"3318","186","1400000US26157000400","Census Tract 4, Tuscola County, Michigan"
"4885","189","1400000US26157000500","Census Tract 5, Tuscola County, Michigan"
"4419","182","1400000US26157000600","Census Tract 6, Tuscola County, Michigan"
"3362","265","1400000US26157000700","Census Tract 7, Tuscola County, Michigan"
"3737","197","1400000US26157000800","Census Tract 8, Tuscola County, Michigan"
"5151","247","1400000US26157000900","Census Tract 9, Tuscola County, Michigan"
"5238","235","1400000US26157001000","Census Tract 10, Tuscola County, Michigan"
"3272","153","1400000US26157001100","Census Tract 11, Tuscola County, Michigan"
"4531","237","1400000US26157001200","Census Tract 12, Tuscola County, Michigan"
"4727","162","1400000US26157001300","Census Tract 13, Tuscola County, Michigan"
"0","10","1400000US26157990000","Census Tract 9900, Tuscola County, Michigan"
"6748","131","1400000US26159010100","Census Tract 101, Van Buren County, Michigan"
"6077","26","1400000US26159010200","Census Tract 102, Van Buren County, Michigan"
"2251","234","1400000US26159010300","Census Tract 103, Van Buren County, Michigan"
"2668","346","1400000US26159010400","Census Tract 104, Van Buren County, Michigan"
"3368","234","1400000US26159010500","Census Tract 105, Van Buren County, Michigan"
"2848","19","1400000US26159010600","Census Tract 106, Van Buren County, Michigan"
"7540","31","1400000US26159010900","Census Tract 109, Van Buren County, Michigan"
"6686","254","1400000US26159011002","Census Tract 110.02, Van Buren County, Michigan"
"4333","184","1400000US26159011300","Census Tract 113, Van Buren County, Michigan"
"4709","184","1400000US26159011400","Census Tract 114, Van Buren County, Michigan"
"3456","234","1400000US26159011500","Census Tract 115, Van Buren County, Michigan"
"6048","257","1400000US26159011600","Census Tract 116, Van Buren County, Michigan"
"6873","22","1400000US26159011800","Census Tract 118, Van Buren County, Michigan"
"5468","249","1400000US26159011900","Census Tract 119, Van Buren County, Michigan"
"6199","298","1400000US26159012000","Census Tract 120, Van Buren County, Michigan"
"0","10","1400000US26159990000","Census Tract 9900, Van Buren County, Michigan"
"2377","429","1400000US26161400100","Census Tract 4001, Washtenaw County, Michigan"
"6093","302","1400000US26161400200","Census Tract 4002, Washtenaw County, Michigan"
"7146","691","1400000US26161400300","Census Tract 4003, Washtenaw County, Michigan"
"3330","306","1400000US26161400400","Census Tract 4004, Washtenaw County, Michigan"
"7293","850","1400000US26161400500","Census Tract 4005, Washtenaw County, Michigan"
"4619","292","1400000US26161400600","Census Tract 4006, Washtenaw County, Michigan"
"2846","315","1400000US26161400700","Census Tract 4007, Washtenaw County, Michigan"
"3244","475","1400000US26161400800","Census Tract 4008, Washtenaw County, Michigan"
"2938","297","1400000US26161402100","Census Tract 4021, Washtenaw County, Michigan"
"5285","612","1400000US26161402200","Census Tract 4022, Washtenaw County, Michigan"
"2628","177","1400000US26161402300","Census Tract 4023, Washtenaw County, Michigan"
"2261","155","1400000US26161402500","Census Tract 4025, Washtenaw County, Michigan"
"2252","244","1400000US26161402600","Census Tract 4026, Washtenaw County, Michigan"
"5422","403","1400000US26161402700","Census Tract 4027, Washtenaw County, Michigan"
"1544","87","1400000US26161403100","Census Tract 4031, Washtenaw County, Michigan"
"3012","175","1400000US26161403200","Census Tract 4032, Washtenaw County, Michigan"
"3967","282","1400000US26161403300","Census Tract 4033, Washtenaw County, Michigan"
"3173","188","1400000US26161403400","Census Tract 4034, Washtenaw County, Michigan"
"2947","233","1400000US26161403500","Census Tract 4035, Washtenaw County, Michigan"
"5603","374","1400000US26161403600","Census Tract 4036, Washtenaw County, Michigan"
"3058","206","1400000US26161403800","Census Tract 4038, Washtenaw County, Michigan"
"3270","339","1400000US26161404100","Census Tract 4041, Washtenaw County, Michigan"
"2005","187","1400000US26161404200","Census Tract 4042, Washtenaw County, Michigan"
"2775","163","1400000US26161404300","Census Tract 4043, Washtenaw County, Michigan"
"2153","132","1400000US26161404400","Census Tract 4044, Washtenaw County, Michigan"
"4246","524","1400000US26161404500","Census Tract 4045, Washtenaw County, Michigan"
"4885","351","1400000US26161404600","Census Tract 4046, Washtenaw County, Michigan"
"1947","248","1400000US26161405100","Census Tract 4051, Washtenaw County, Michigan"
"4884","325","1400000US26161405200","Census Tract 4052, Washtenaw County, Michigan"
"5295","226","1400000US26161405300","Census Tract 4053, Washtenaw County, Michigan"
"2106","150","1400000US26161405400","Census Tract 4054, Washtenaw County, Michigan"
"2273","284","1400000US26161405500","Census Tract 4055, Washtenaw County, Michigan"
"4931","298","1400000US26161405600","Census Tract 4056, Washtenaw County, Michigan"
"3432","185","1400000US26161406000","Census Tract 4060, Washtenaw County, Michigan"
"4779","278","1400000US26161407000","Census Tract 4070, Washtenaw County, Michigan"
"6037","388","1400000US26161407400","Census Tract 4074, Washtenaw County, Michigan"
"3034","298","1400000US26161407600","Census Tract 4076, Washtenaw County, Michigan"
"2982","264","1400000US26161410100","Census Tract 4101, Washtenaw County, Michigan"
"2444","242","1400000US26161410200","Census Tract 4102, Washtenaw County, Michigan"
"4388","456","1400000US26161410300","Census Tract 4103, Washtenaw County, Michigan"
"3531","277","1400000US26161410400","Census Tract 4104, Washtenaw County, Michigan"
"2529","328","1400000US26161410500","Census Tract 4105, Washtenaw County, Michigan"
"2420","298","1400000US26161410600","Census Tract 4106, Washtenaw County, Michigan"
"1233","154","1400000US26161410700","Census Tract 4107, Washtenaw County, Michigan"
"1721","183","1400000US26161410800","Census Tract 4108, Washtenaw County, Michigan"
"1528","208","1400000US26161410900","Census Tract 4109, Washtenaw County, Michigan"
"2928","377","1400000US26161411000","Census Tract 4110, Washtenaw County, Michigan"
"2939","461","1400000US26161411100","Census Tract 4111, Washtenaw County, Michigan"
"2627","223","1400000US26161411200","Census Tract 4112, Washtenaw County, Michigan"
"2192","182","1400000US26161411700","Census Tract 4117, Washtenaw County, Michigan"
"3433","444","1400000US26161411900","Census Tract 4119, Washtenaw County, Michigan"
"4041","552","1400000US26161412000","Census Tract 4120, Washtenaw County, Michigan"
"3374","355","1400000US26161412100","Census Tract 4121, Washtenaw County, Michigan"
"3096","450","1400000US26161412300","Census Tract 4123, Washtenaw County, Michigan"
"2462","248","1400000US26161412600","Census Tract 4126, Washtenaw County, Michigan"
"5551","466","1400000US26161412700","Census Tract 4127, Washtenaw County, Michigan"
"3869","312","1400000US26161413000","Census Tract 4130, Washtenaw County, Michigan"
"4394","409","1400000US26161413200","Census Tract 4132, Washtenaw County, Michigan"
"4610","238","1400000US26161413401","Census Tract 4134.01, Washtenaw County, Michigan"
"5605","259","1400000US26161413402","Census Tract 4134.02, Washtenaw County, Michigan"
"2138","168","1400000US26161413403","Census Tract 4134.03, Washtenaw County, Michigan"
"3411","313","1400000US26161414000","Census Tract 4140, Washtenaw County, Michigan"
"2904","289","1400000US26161414200","Census Tract 4142, Washtenaw County, Michigan"
"3221","299","1400000US26161414300","Census Tract 4143, Washtenaw County, Michigan"
"3154","189","1400000US26161414500","Census Tract 4145, Washtenaw County, Michigan"
"1758","164","1400000US26161414700","Census Tract 4147, Washtenaw County, Michigan"
"3417","195","1400000US26161414900","Census Tract 4149, Washtenaw County, Michigan"
"2178","165","1400000US26161415200","Census Tract 4152, Washtenaw County, Michigan"
"1957","190","1400000US26161415400","Census Tract 4154, Washtenaw County, Michigan"
"2358","241","1400000US26161415600","Census Tract 4156, Washtenaw County, Michigan"
"3668","197","1400000US26161415800","Census Tract 4158, Washtenaw County, Michigan"
"3401","226","1400000US26161416000","Census Tract 4160, Washtenaw County, Michigan"
"4900","272","1400000US26161416200","Census Tract 4162, Washtenaw County, Michigan"
"3529","300","1400000US26161420000","Census Tract 4200, Washtenaw County, Michigan"
"3560","300","1400000US26161420200","Census Tract 4202, Washtenaw County, Michigan"
"3939","32","1400000US26161421100","Census Tract 4211, Washtenaw County, Michigan"
"1362","183","1400000US26161421900","Census Tract 4219, Washtenaw County, Michigan"
"7507","273","1400000US26161422200","Census Tract 4222, Washtenaw County, Michigan"
"2200","304","1400000US26161422900","Census Tract 4229, Washtenaw County, Michigan"
"6664","181","1400000US26161423400","Census Tract 4234, Washtenaw County, Michigan"
"2577","178","1400000US26161423600","Census Tract 4236, Washtenaw County, Michigan"
"4548","162","1400000US26161425000","Census Tract 4250, Washtenaw County, Michigan"
"4128","146","1400000US26161426000","Census Tract 4260, Washtenaw County, Michigan"
"4735","20","1400000US26161431000","Census Tract 4310, Washtenaw County, Michigan"
"4904","186","1400000US26161432000","Census Tract 4320, Washtenaw County, Michigan"
"6467","62","1400000US26161444000","Census Tract 4440, Washtenaw County, Michigan"
"2781","16","1400000US26161445000","Census Tract 4450, Washtenaw County, Michigan"
"2169","144","1400000US26161446200","Census Tract 4462, Washtenaw County, Michigan"
"3126","145","1400000US26161446400","Census Tract 4464, Washtenaw County, Michigan"
"2961","17","1400000US26161447000","Census Tract 4470, Washtenaw County, Michigan"
"3875","58","1400000US26161448000","Census Tract 4480, Washtenaw County, Michigan"
"5302","364","1400000US26161453000","Census Tract 4530, Washtenaw County, Michigan"
"5181","275","1400000US26161454000","Census Tract 4540, Washtenaw County, Michigan"
"5087","363","1400000US26161455000","Census Tract 4550, Washtenaw County, Michigan"
"5850","347","1400000US26161456000","Census Tract 4560, Washtenaw County, Michigan"
"7345","217","1400000US26161461000","Census Tract 4610, Washtenaw County, Michigan"
"6068","20","1400000US26161464000","Census Tract 4640, Washtenaw County, Michigan"
"6135","168","1400000US26161465000","Census Tract 4650, Washtenaw County, Michigan"
"2490","168","1400000US26161466000","Census Tract 4660, Washtenaw County, Michigan"
"19","20","1400000US26161984000","Census Tract 9840, Washtenaw County, Michigan"
"3062","378","1400000US26163500100","Census Tract 5001, Wayne County, Michigan"
"2914","506","1400000US26163500200","Census Tract 5002, Wayne County, Michigan"
"1936","300","1400000US26163500300","Census Tract 5003, Wayne County, Michigan"
"1208","244","1400000US26163500400","Census Tract 5004, Wayne County, Michigan"
"1537","246","1400000US26163500500","Census Tract 5005, Wayne County, Michigan"
"2560","505","1400000US26163500600","Census Tract 5006, Wayne County, Michigan"
"4634","597","1400000US26163500700","Census Tract 5007, Wayne County, Michigan"
"3125","373","1400000US26163500800","Census Tract 5008, Wayne County, Michigan"
"3444","529","1400000US26163500900","Census Tract 5009, Wayne County, Michigan"
"3392","647","1400000US26163501000","Census Tract 5010, Wayne County, Michigan"
"2709","377","1400000US26163501100","Census Tract 5011, Wayne County, Michigan"
"1643","316","1400000US26163501200","Census Tract 5012, Wayne County, Michigan"
"3122","631","1400000US26163501300","Census Tract 5013, Wayne County, Michigan"
"3426","490","1400000US26163501400","Census Tract 5014, Wayne County, Michigan"
"4709","549","1400000US26163501500","Census Tract 5015, Wayne County, Michigan"
"2226","280","1400000US26163501600","Census Tract 5016, Wayne County, Michigan"
"1942","263","1400000US26163501700","Census Tract 5017, Wayne County, Michigan"
"4688","490","1400000US26163501800","Census Tract 5018, Wayne County, Michigan"
"2860","417","1400000US26163501900","Census Tract 5019, Wayne County, Michigan"
"2174","235","1400000US26163502000","Census Tract 5020, Wayne County, Michigan"
"3168","350","1400000US26163503100","Census Tract 5031, Wayne County, Michigan"
"2471","328","1400000US26163503200","Census Tract 5032, Wayne County, Michigan"
"3286","450","1400000US26163503300","Census Tract 5033, Wayne County, Michigan"
"1047","194","1400000US26163503400","Census Tract 5034, Wayne County, Michigan"
"2745","448","1400000US26163503500","Census Tract 5035, Wayne County, Michigan"
"1716","233","1400000US26163503600","Census Tract 5036, Wayne County, Michigan"
"1867","332","1400000US26163503900","Census Tract 5039, Wayne County, Michigan"
"1239","164","1400000US26163504000","Census Tract 5040, Wayne County, Michigan"
"1356","227","1400000US26163504100","Census Tract 5041, Wayne County, Michigan"
"1850","442","1400000US26163504200","Census Tract 5042, Wayne County, Michigan"
"2039","286","1400000US26163504300","Census Tract 5043, Wayne County, Michigan"
"1509","193","1400000US26163504400","Census Tract 5044, Wayne County, Michigan"
"1599","206","1400000US26163504700","Census Tract 5047, Wayne County, Michigan"
"658","178","1400000US26163504800","Census Tract 5048, Wayne County, Michigan"
"3456","516","1400000US26163504900","Census Tract 5049, Wayne County, Michigan"
"969","153","1400000US26163505000","Census Tract 5050, Wayne County, Michigan"
"3763","527","1400000US26163505100","Census Tract 5051, Wayne County, Michigan"
"3096","405","1400000US26163505200","Census Tract 5052, Wayne County, Michigan"
"2258","487","1400000US26163505400","Census Tract 5054, Wayne County, Michigan"
"1190","198","1400000US26163505500","Census Tract 5055, Wayne County, Michigan"
"2100","330","1400000US26163506100","Census Tract 5061, Wayne County, Michigan"
"1916","309","1400000US26163506200","Census Tract 5062, Wayne County, Michigan"
"1678","292","1400000US26163506300","Census Tract 5063, Wayne County, Michigan"
"2165","460","1400000US26163506400","Census Tract 5064, Wayne County, Michigan"
"2128","317","1400000US26163506500","Census Tract 5065, Wayne County, Michigan"
"3660","563","1400000US26163506600","Census Tract 5066, Wayne County, Michigan"
"919","170","1400000US26163506700","Census Tract 5067, Wayne County, Michigan"
"3938","558","1400000US26163506800","Census Tract 5068, Wayne County, Michigan"
"3525","346","1400000US26163506900","Census Tract 5069, Wayne County, Michigan"
"2786","328","1400000US26163507000","Census Tract 5070, Wayne County, Michigan"
"2409","506","1400000US26163507100","Census Tract 5071, Wayne County, Michigan"
"1032","261","1400000US26163507200","Census Tract 5072, Wayne County, Michigan"
"1828","285","1400000US26163507300","Census Tract 5073, Wayne County, Michigan"
"2218","363","1400000US26163507400","Census Tract 5074, Wayne County, Michigan"
"1879","262","1400000US26163507500","Census Tract 5075, Wayne County, Michigan"
"464","124","1400000US26163507800","Census Tract 5078, Wayne County, Michigan"
"1171","234","1400000US26163507900","Census Tract 5079, Wayne County, Michigan"
"1179","209","1400000US26163508000","Census Tract 5080, Wayne County, Michigan"
"1216","263","1400000US26163508100","Census Tract 5081, Wayne County, Michigan"
"521","116","1400000US26163510400","Census Tract 5104, Wayne County, Michigan"
"4130","573","1400000US26163510500","Census Tract 5105, Wayne County, Michigan"
"5704","526","1400000US26163510600","Census Tract 5106, Wayne County, Michigan"
"1783","321","1400000US26163510700","Census Tract 5107, Wayne County, Michigan"
"1737","266","1400000US26163511000","Census Tract 5110, Wayne County, Michigan"
"1243","187","1400000US26163511200","Census Tract 5112, Wayne County, Michigan"
"2462","454","1400000US26163511300","Census Tract 5113, Wayne County, Michigan"
"2261","388","1400000US26163511400","Census Tract 5114, Wayne County, Michigan"
"1535","254","1400000US26163511900","Census Tract 5119, Wayne County, Michigan"
"2978","402","1400000US26163512100","Census Tract 5121, Wayne County, Michigan"
"1198","261","1400000US26163512200","Census Tract 5122, Wayne County, Michigan"
"1509","321","1400000US26163512300","Census Tract 5123, Wayne County, Michigan"
"1030","169","1400000US26163512400","Census Tract 5124, Wayne County, Michigan"
"1244","238","1400000US26163512600","Census Tract 5126, Wayne County, Michigan"
"1574","399","1400000US26163512900","Census Tract 5129, Wayne County, Michigan"
"1659","284","1400000US26163513200","Census Tract 5132, Wayne County, Michigan"
"2453","230","1400000US26163513300","Census Tract 5133, Wayne County, Michigan"
"1276","226","1400000US26163513600","Census Tract 5136, Wayne County, Michigan"
"3529","541","1400000US26163513700","Census Tract 5137, Wayne County, Michigan"
"2028","351","1400000US26163513900","Census Tract 5139, Wayne County, Michigan"
"2609","529","1400000US26163514100","Census Tract 5141, Wayne County, Michigan"
"2379","403","1400000US26163514200","Census Tract 5142, Wayne County, Michigan"
"2533","417","1400000US26163514300","Census Tract 5143, Wayne County, Michigan"
"1015","168","1400000US26163514500","Census Tract 5145, Wayne County, Michigan"
"1991","427","1400000US26163515200","Census Tract 5152, Wayne County, Michigan"
"2965","291","1400000US26163515300","Census Tract 5153, Wayne County, Michigan"
"1726","214","1400000US26163515400","Census Tract 5154, Wayne County, Michigan"
"1450","216","1400000US26163515600","Census Tract 5156, Wayne County, Michigan"
"3624","416","1400000US26163515700","Census Tract 5157, Wayne County, Michigan"
"1652","360","1400000US26163515900","Census Tract 5159, Wayne County, Michigan"
"1850","328","1400000US26163516000","Census Tract 5160, Wayne County, Michigan"
"506","117","1400000US26163516100","Census Tract 5161, Wayne County, Michigan"
"784","242","1400000US26163516200","Census Tract 5162, Wayne County, Michigan"
"768","216","1400000US26163516300","Census Tract 5163, Wayne County, Michigan"
"809","182","1400000US26163516400","Census Tract 5164, Wayne County, Michigan"
"1791","180","1400000US26163516500","Census Tract 5165, Wayne County, Michigan"
"2569","384","1400000US26163516600","Census Tract 5166, Wayne County, Michigan"
"3102","201","1400000US26163516700","Census Tract 5167, Wayne County, Michigan"
"850","284","1400000US26163516800","Census Tract 5168, Wayne County, Michigan"
"2149","203","1400000US26163516900","Census Tract 5169, Wayne County, Michigan"
"3359","259","1400000US26163517000","Census Tract 5170, Wayne County, Michigan"
"1140","154","1400000US26163517100","Census Tract 5171, Wayne County, Michigan"
"2486","194","1400000US26163517200","Census Tract 5172, Wayne County, Michigan"
"2501","274","1400000US26163517300","Census Tract 5173, Wayne County, Michigan"
"2621","273","1400000US26163517500","Census Tract 5175, Wayne County, Michigan"
"2787","382","1400000US26163518000","Census Tract 5180, Wayne County, Michigan"
"297","81","1400000US26163518400","Census Tract 5184, Wayne County, Michigan"
"940","185","1400000US26163518500","Census Tract 5185, Wayne County, Michigan"
"381","75","1400000US26163518600","Census Tract 5186, Wayne County, Michigan"
"650","117","1400000US26163518800","Census Tract 5188, Wayne County, Michigan"
"1869","269","1400000US26163518900","Census Tract 5189, Wayne County, Michigan"
"2981","622","1400000US26163520200","Census Tract 5202, Wayne County, Michigan"
"2473","350","1400000US26163520300","Census Tract 5203, Wayne County, Michigan"
"2298","397","1400000US26163520400","Census Tract 5204, Wayne County, Michigan"
"2568","266","1400000US26163520700","Census Tract 5207, Wayne County, Michigan"
"1772","195","1400000US26163520800","Census Tract 5208, Wayne County, Michigan"
"1905","248","1400000US26163521100","Census Tract 5211, Wayne County, Michigan"
"1050","152","1400000US26163521300","Census Tract 5213, Wayne County, Michigan"
"1179","147","1400000US26163521400","Census Tract 5214, Wayne County, Michigan"
"1549","291","1400000US26163521500","Census Tract 5215, Wayne County, Michigan"
"1623","153","1400000US26163521800","Census Tract 5218, Wayne County, Michigan"
"3206","461","1400000US26163521900","Census Tract 5219, Wayne County, Michigan"
"1932","256","1400000US26163522000","Census Tract 5220, Wayne County, Michigan"
"860","212","1400000US26163522100","Census Tract 5221, Wayne County, Michigan"
"415","117","1400000US26163522200","Census Tract 5222, Wayne County, Michigan"
"1161","205","1400000US26163522300","Census Tract 5223, Wayne County, Michigan"
"1014","131","1400000US26163522400","Census Tract 5224, Wayne County, Michigan"
"1808","294","1400000US26163522500","Census Tract 5225, Wayne County, Michigan"
"1662","330","1400000US26163523100","Census Tract 5231, Wayne County, Michigan"
"3977","692","1400000US26163523200","Census Tract 5232, Wayne County, Michigan"
"3247","584","1400000US26163523300","Census Tract 5233, Wayne County, Michigan"
"2053","395","1400000US26163523400","Census Tract 5234, Wayne County, Michigan"
"4527","605","1400000US26163523800","Census Tract 5238, Wayne County, Michigan"
"3102","453","1400000US26163524000","Census Tract 5240, Wayne County, Michigan"
"3900","559","1400000US26163524100","Census Tract 5241, Wayne County, Michigan"
"5998","970","1400000US26163524200","Census Tract 5242, Wayne County, Michigan"
"2936","452","1400000US26163524300","Census Tract 5243, Wayne County, Michigan"
"107","44","1400000US26163524500","Census Tract 5245, Wayne County, Michigan"
"3994","628","1400000US26163524700","Census Tract 5247, Wayne County, Michigan"
"2786","483","1400000US26163524800","Census Tract 5248, Wayne County, Michigan"
"1339","322","1400000US26163524900","Census Tract 5249, Wayne County, Michigan"
"759","179","1400000US26163525000","Census Tract 5250, Wayne County, Michigan"
"2199","303","1400000US26163525400","Census Tract 5254, Wayne County, Michigan"
"1166","246","1400000US26163525500","Census Tract 5255, Wayne County, Michigan"
"1483","285","1400000US26163525600","Census Tract 5256, Wayne County, Michigan"
"5255","799","1400000US26163525700","Census Tract 5257, Wayne County, Michigan"
"1802","477","1400000US26163525800","Census Tract 5258, Wayne County, Michigan"
"3624","511","1400000US26163526000","Census Tract 5260, Wayne County, Michigan"
"3112","412","1400000US26163526100","Census Tract 5261, Wayne County, Michigan"
"3339","425","1400000US26163526200","Census Tract 5262, Wayne County, Michigan"
"3396","491","1400000US26163526300","Census Tract 5263, Wayne County, Michigan"
"1513","351","1400000US26163526400","Census Tract 5264, Wayne County, Michigan"
"1849","408","1400000US26163526500","Census Tract 5265, Wayne County, Michigan"
"605","168","1400000US26163527200","Census Tract 5272, Wayne County, Michigan"
"944","312","1400000US26163527300","Census Tract 5273, Wayne County, Michigan"
"2213","310","1400000US26163530100","Census Tract 5301, Wayne County, Michigan"
"4241","548","1400000US26163530200","Census Tract 5302, Wayne County, Michigan"
"1561","373","1400000US26163530300","Census Tract 5303, Wayne County, Michigan"
"1189","238","1400000US26163530400","Census Tract 5304, Wayne County, Michigan"
"1766","296","1400000US26163530500","Census Tract 5305, Wayne County, Michigan"
"1551","315","1400000US26163530800","Census Tract 5308, Wayne County, Michigan"
"1793","419","1400000US26163530900","Census Tract 5309, Wayne County, Michigan"
"990","195","1400000US26163531100","Census Tract 5311, Wayne County, Michigan"
"2481","320","1400000US26163531200","Census Tract 5312, Wayne County, Michigan"
"916","180","1400000US26163531300","Census Tract 5313, Wayne County, Michigan"
"1254","193","1400000US26163531400","Census Tract 5314, Wayne County, Michigan"
"2949","649","1400000US26163531500","Census Tract 5315, Wayne County, Michigan"
"1941","290","1400000US26163531600","Census Tract 5316, Wayne County, Michigan"
"1650","399","1400000US26163531700","Census Tract 5317, Wayne County, Michigan"
"1374","249","1400000US26163531800","Census Tract 5318, Wayne County, Michigan"
"960","227","1400000US26163531900","Census Tract 5319, Wayne County, Michigan"
"1250","196","1400000US26163532200","Census Tract 5322, Wayne County, Michigan"
"782","97","1400000US26163532300","Census Tract 5323, Wayne County, Michigan"
"1467","195","1400000US26163532400","Census Tract 5324, Wayne County, Michigan"
"2005","360","1400000US26163532600","Census Tract 5326, Wayne County, Michigan"
"722","122","1400000US26163532700","Census Tract 5327, Wayne County, Michigan"
"1575","291","1400000US26163533000","Census Tract 5330, Wayne County, Michigan"
"1209","200","1400000US26163533100","Census Tract 5331, Wayne County, Michigan"
"915","168","1400000US26163533200","Census Tract 5332, Wayne County, Michigan"
"1018","164","1400000US26163533300","Census Tract 5333, Wayne County, Michigan"
"2345","429","1400000US26163533400","Census Tract 5334, Wayne County, Michigan"
"1287","376","1400000US26163533500","Census Tract 5335, Wayne County, Michigan"
"1686","353","1400000US26163533600","Census Tract 5336, Wayne County, Michigan"
"931","151","1400000US26163533700","Census Tract 5337, Wayne County, Michigan"
"2908","331","1400000US26163533900","Census Tract 5339, Wayne County, Michigan"
"1700","325","1400000US26163534100","Census Tract 5341, Wayne County, Michigan"
"3968","528","1400000US26163534200","Census Tract 5342, Wayne County, Michigan"
"1518","246","1400000US26163534300","Census Tract 5343, Wayne County, Michigan"
"1625","214","1400000US26163534400","Census Tract 5344, Wayne County, Michigan"
"636","174","1400000US26163534500","Census Tract 5345, Wayne County, Michigan"
"1963","358","1400000US26163534600","Census Tract 5346, Wayne County, Michigan"
"2982","541","1400000US26163534700","Census Tract 5347, Wayne County, Michigan"
"2389","443","1400000US26163535000","Census Tract 5350, Wayne County, Michigan"
"1749","358","1400000US26163535100","Census Tract 5351, Wayne County, Michigan"
"2046","447","1400000US26163535200","Census Tract 5352, Wayne County, Michigan"
"4561","604","1400000US26163535300","Census Tract 5353, Wayne County, Michigan"
"1513","239","1400000US26163535400","Census Tract 5354, Wayne County, Michigan"
"3382","443","1400000US26163535500","Census Tract 5355, Wayne County, Michigan"
"4134","532","1400000US26163535600","Census Tract 5356, Wayne County, Michigan"
"1130","172","1400000US26163535700","Census Tract 5357, Wayne County, Michigan"
"3544","507","1400000US26163536100","Census Tract 5361, Wayne County, Michigan"
"2256","360","1400000US26163536200","Census Tract 5362, Wayne County, Michigan"
"2245","471","1400000US26163536300","Census Tract 5363, Wayne County, Michigan"
"2291","306","1400000US26163536400","Census Tract 5364, Wayne County, Michigan"
"2601","473","1400000US26163536500","Census Tract 5365, Wayne County, Michigan"
"2764","446","1400000US26163536600","Census Tract 5366, Wayne County, Michigan"
"1023","243","1400000US26163536700","Census Tract 5367, Wayne County, Michigan"
"1861","364","1400000US26163536800","Census Tract 5368, Wayne County, Michigan"
"3212","394","1400000US26163536900","Census Tract 5369, Wayne County, Michigan"
"3804","507","1400000US26163537000","Census Tract 5370, Wayne County, Michigan"
"1854","298","1400000US26163537100","Census Tract 5371, Wayne County, Michigan"
"566","96","1400000US26163537200","Census Tract 5372, Wayne County, Michigan"
"2129","376","1400000US26163537300","Census Tract 5373, Wayne County, Michigan"
"2736","337","1400000US26163537500","Census Tract 5375, Wayne County, Michigan"
"3277","402","1400000US26163537600","Census Tract 5376, Wayne County, Michigan"
"3119","549","1400000US26163537700","Census Tract 5377, Wayne County, Michigan"
"1678","209","1400000US26163537800","Census Tract 5378, Wayne County, Michigan"
"2375","311","1400000US26163538100","Census Tract 5381, Wayne County, Michigan"
"2166","177","1400000US26163538200","Census Tract 5382, Wayne County, Michigan"
"1897","340","1400000US26163538300","Census Tract 5383, Wayne County, Michigan"
"4579","463","1400000US26163538400","Census Tract 5384, Wayne County, Michigan"
"4885","627","1400000US26163538500","Census Tract 5385, Wayne County, Michigan"
"5611","477","1400000US26163538600","Census Tract 5386, Wayne County, Michigan"
"4475","645","1400000US26163538700","Census Tract 5387, Wayne County, Michigan"
"1589","205","1400000US26163538800","Census Tract 5388, Wayne County, Michigan"
"3312","424","1400000US26163538900","Census Tract 5389, Wayne County, Michigan"
"2774","493","1400000US26163539000","Census Tract 5390, Wayne County, Michigan"
"1964","265","1400000US26163539100","Census Tract 5391, Wayne County, Michigan"
"5310","1042","1400000US26163539200","Census Tract 5392, Wayne County, Michigan"
"3855","468","1400000US26163539300","Census Tract 5393, Wayne County, Michigan"
"3877","369","1400000US26163539400","Census Tract 5394, Wayne County, Michigan"
"3526","389","1400000US26163539500","Census Tract 5395, Wayne County, Michigan"
"3152","694","1400000US26163539600","Census Tract 5396, Wayne County, Michigan"
"2063","255","1400000US26163539700","Census Tract 5397, Wayne County, Michigan"
"2953","396","1400000US26163540100","Census Tract 5401, Wayne County, Michigan"
"3010","556","1400000US26163540200","Census Tract 5402, Wayne County, Michigan"
"3425","528","1400000US26163540300","Census Tract 5403, Wayne County, Michigan"
"2844","281","1400000US26163540400","Census Tract 5404, Wayne County, Michigan"
"3427","481","1400000US26163540500","Census Tract 5405, Wayne County, Michigan"
"3452","728","1400000US26163540600","Census Tract 5406, Wayne County, Michigan"
"3456","515","1400000US26163540700","Census Tract 5407, Wayne County, Michigan"
"2336","325","1400000US26163540800","Census Tract 5408, Wayne County, Michigan"
"3451","412","1400000US26163540900","Census Tract 5409, Wayne County, Michigan"
"4503","499","1400000US26163541000","Census Tract 5410, Wayne County, Michigan"
"2262","303","1400000US26163541100","Census Tract 5411, Wayne County, Michigan"
"2007","357","1400000US26163541200","Census Tract 5412, Wayne County, Michigan"
"2822","293","1400000US26163541300","Census Tract 5413, Wayne County, Michigan"
"2938","515","1400000US26163541400","Census Tract 5414, Wayne County, Michigan"
"4296","505","1400000US26163541500","Census Tract 5415, Wayne County, Michigan"
"2293","292","1400000US26163541700","Census Tract 5417, Wayne County, Michigan"
"2448","364","1400000US26163541800","Census Tract 5418, Wayne County, Michigan"
"3980","488","1400000US26163542100","Census Tract 5421, Wayne County, Michigan"
