,GEOID20,VTD,COUNTY_FIPS,total_pop,total_pop_log,turnout2018_registered,2020_vote_share_diff,pop_perc_one_race,pop_perc_two_races,pop_perc_three_or_more_races,pop_perc_white,pop_perc_black,pop_perc_am_indian,pop_perc_asian,pop_perc_pac_islander,c_pop_pct_urban,c_pop_perc_change,c_pop_perc_migration,c_gini_index,c_perc_owner_occupied_house,total2020_voted,turnout2020_registered
2095,26163163216,163216,163,1521,7.327123292,0.532284768,651,0.967784352,0.032215648,0.005259698,0.038132807,0.915844839,0.005259698,0.001314924,0.000657462,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,767,0.634933775
2096,26163163303,163303,163,1385,7.233455419,0.364963504,548,0.970397112,0.029602888,0.002888087,0.020216606,0.945848375,0,0.001444043,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,586,0.475263585
2097,26163163669,163669,163,2551,7.844240718,0.693356643,223,0.945119561,0.054880439,0.001568013,0.908271266,0.00627205,0.001960016,0.01999216,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1769,0.883616384
2098,26163163676,163676,163,1412,7.252762418,0.590681284,90.8,0.962464589,0.037535411,0.000708215,0.937677054,0.007082153,0,0.013456091,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1091,0.854346124
2099,26163163684,163684,163,1748,7.466227556,0.710597826,265,0.937643021,0.062356979,0.006864989,0.881006865,0.032036613,0.002860412,0.018306636,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1233,0.83763587
2100,26163163689,163689,163,2850,7.955074273,0.734518452,223,0.952631579,0.047368421,0.007368421,0.851578947,0.062807018,0.002105263,0.029122807,0.000701754,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1925,0.866336634
2101,26163163697,163697,163,7185,8.879750799,0.439750693,1479,0.940013918,0.059986082,0.002505219,0.515100905,0.080584551,0.00125261,0.333194154,0.000139179,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1763,0.610457064
2102,26163163716,163716,163,3488,8.157083785,0.515241321,285.4,0.911123853,0.088876147,0.004013761,0.809919725,0.073681193,0.005447248,0.007454128,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1633,0.691363251
2103,26163163738,163738,163,4287,8.363342467,0.473556019,219,0.88943317,0.11056683,0.006298111,0.703988803,0.101003032,0.003732214,0.007464427,0.000233263,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1949,0.678148921
2104,26163163740,163740,163,2476,7.814399634,0.536345776,120,0.880048465,0.119951535,0.003231018,0.695072698,0.054927302,0.008077544,0.004442649,0.000807754,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,994,0.650949574
2105,26163163752,163752,163,2680,7.893572074,0.700181984,60,0.948134328,0.051865672,0.000373134,0.867164179,0.029477612,0.000373134,0.045149254,0.000373134,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1824,0.829845314
2106,26163163765,163765,163,2255,7.720905252,0.704356846,56,0.949889135,0.050110865,0.003991131,0.90864745,0.017738359,0.001773836,0.0172949,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1628,0.84439834
2107,26163163801,163801,163,2807,7.939871576,0.666872746,332.7,0.93124332,0.06875668,0.004631279,0.728892056,0.06234414,0.00320627,0.117563235,0.000356252,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1579,0.813498197
2108,26163163814,163814,163,2464,7.809541325,0.72757163,195,0.953327922,0.046672078,0.001623377,0.909902597,0.012175325,0.003652597,0.018668831,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1856,0.871770784
2109,26163163823,163823,163,2659,7.885705391,0.48989899,386,0.916133885,0.083866115,0.0060173,0.574276044,0.311771343,0.004136894,0.004889056,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1283,0.647979798
2110,26163163076,163076,163,3248,8.085794701,0.381182147,605,0.968903941,0.031096059,0.002155172,0.948583744,0.008928571,0.000923645,0.005541872,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,882,0.531966224
2111,26163163078,163078,163,2776,7.928766322,0.333819242,489.8,0.961815562,0.038184438,0.001440922,0.944524496,0.007204611,0.000360231,0.007925072,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,779,0.567784257
2112,26163163093,163093,163,1382,7.231287004,1.016716418,278,0.903039074,0.096960926,0.005065123,0.80463097,0.053545586,0.002170767,0.022431259,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,512,0.764179104
2113,26163163094,163094,163,2379,7.77443551,0.588137604,295.4,0.93358554,0.06641446,0.00630517,0.828919714,0.058848256,0.005884826,0.018074821,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1276,0.756820878
2114,26163163386,163386,163,1380,7.229838778,0.372793354,458,0.956521739,0.043478261,0.002898551,0.030434783,0.918115942,0.002173913,0.000724638,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,441,0.457943925
2115,26163163422,163422,163,1322,7.18690102,0.330380868,447,0.975037821,0.024962179,0,0.023449319,0.943267776,0.003782148,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,532,0.471213463
2116,26163163308,163308,163,944,6.850126166,0.343373494,350,0.961864407,0.038135593,0.003177966,0.064618644,0.882415254,0.004237288,0.004237288,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,351,0.422891566
2117,26163163441,163441,163,654,6.483107351,0.347286822,248,0.966360856,0.033639144,0.001529052,0.035168196,0.922018349,0,0.00764526,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,318,0.493023256
2118,26163163488,163488,163,890,6.791221463,0.595683453,440,0.950561798,0.049438202,0.013483146,0.217977528,0.7,0.001123596,0.015730337,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,413,0.594244604
2119,26163163247,163247,163,1600,7.377758908,0.344079355,709,0.968125,0.031875,0.005,0.01375,0.946875,0.001875,0.001875,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,811,0.502789833
2120,26163163259,163259,163,858,6.754604099,0.575572519,411,0.963869464,0.036130536,0.006993007,0.012820513,0.942890443,0.004662005,0.001165501,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,450,0.687022901
2121,26163163180,163180,163,1729,7.455298486,0.428300095,432,0.956043956,0.043956044,0.004048583,0.209369578,0.731058415,0.002891845,0.005205321,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,582,0.552706553
2122,26163163609,163609,163,2165,7.68017564,0.370044053,719,0.962124711,0.037875289,0.006928406,0.01108545,0.947806005,0.000923788,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,883,0.555695406
2123,26163163612,163612,163,481,6.17586727,0.561038961,236,0.952182952,0.047817048,0.012474012,0.01039501,0.927234927,0,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,223,0.579220779
2124,26163163613,163613,163,1215,7.102499356,0.422268908,530,0.961316872,0.038683128,0.004115226,0.006584362,0.939917695,0.000823045,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,545,0.572478992
2125,26163163614,163614,163,1595,7.374629015,0.323062558,521,0.961755486,0.038244514,0.002507837,0.030721003,0.921003135,0.002507837,0.000626959,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,475,0.443510738
2126,26163163622,163622,163,967,6.874198495,0.431372549,352,0.981385729,0.018614271,0.004136505,0.006204757,0.962771458,0.004136505,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,380,0.496732026
2127,26163163573,163573,163,1487,7.304515946,0.467122118,659,0.962340282,0.037659718,0.00672495,0.037659718,0.826496301,0.012104909,0,0.000672495,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,678,0.578992314
2128,26163163704,163704,163,2318,7.748460024,0.562680531,782.2,0.965918896,0.034081104,0.003882657,0.311044003,0.623382226,0.001294219,0.021570319,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1225,0.70768342
2129,26163163718,163718,163,3221,8.077447149,0.486687036,467,0.923626203,0.076373797,0.003104626,0.848183794,0.041601987,0.004036014,0.013039429,0.000620925,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1556,0.679179398
2130,26163163750,163750,163,1768,7.477604243,0.741699867,240,0.951923077,0.048076923,0,0.895361991,0.009615385,0.001696833,0.033371041,0.000565611,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1301,0.863877822
2131,26163163764,163764,163,2003,7.602401336,0.687575392,89,0.944583125,0.055416875,0.003494758,0.906140789,0.014478283,0.001997004,0.011982027,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1373,0.828106152
2132,26163163774,163774,163,1803,7.497207223,0.515513126,98,0.916805324,0.083194676,0.007210205,0.758735441,0.119245702,0.005546312,0.026067665,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,847,0.673826571
2133,26163163780,163780,163,2248,7.717796211,0.691671263,107,0.928825623,0.071174377,0.003113879,0.891903915,0.007562278,0.004448399,0.022241993,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1509,0.832322118
2134,26163163848,163848,163,1437,7.270312886,0.360119048,134,0.877522617,0.122477383,0.00487126,0.517049408,0.231036882,0.016701461,0.000695894,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,478,0.474206349
2135,26163163886,163886,163,3970,8.286521374,0.394467601,153,0.897732997,0.102267003,0.005289673,0.757934509,0.102518892,0.004282116,0.010327456,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1477,0.559681698
2136,26081081065,81065,81,3127,8.047829357,0.505703422,298,0.927726255,0.072273745,0.005756316,0.517428846,0.26574992,0.006715702,0.084106172,0.000319795,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1251,0.679521999
2137,26081081135,81135,81,3388,8.127995056,0.372494172,895,0.905844156,0.094155844,0.005312869,0.169421488,0.597402597,0.010625738,0.005312869,0.000295159,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1002,0.467132867
2138,26091091030,91030,91,2974,7.997663127,0.589356223,557.1,0.932078009,0.067921991,0.00268998,0.895090787,0.010087424,0.006052455,0.004371217,0,0.481780323,0.002005184,0.105699888,0.417,0.663611487,1807,0.775536481
2139,26091091035,91035,91,3035,8.017966703,0.574665043,643.3,0.960790774,0.039209226,0.002306425,0.941021417,0.001976936,0.003624382,0.002306425,0.000329489,0.481780323,0.002005184,0.105699888,0.417,0.663611487,1855,0.753146569
2140,26093093044,93044,93,2594,7.860956365,0.617929668,178,0.935235158,0.064764842,0.00308404,0.914803392,0.006553585,0.00308404,0.001927525,0.000385505,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1641,0.812778603
2141,26093093060,93060,93,2976,7.998335396,0.645557656,556.7,0.921370968,0.078629032,0.001680108,0.895833333,0.003696237,0.003024194,0.010416667,0.000336022,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1774,0.838374291
2142,26099099033,99033,99,2141,7.669028289,0.596353167,37.1,0.946286782,0.053713218,0.000934143,0.652498832,0.25875759,0.002802429,0.024287716,0.000934143,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1034,0.661548305
2143,26099099115,99115,99,2329,7.75319427,0.322144112,354.6,0.951481322,0.048518678,0.001717475,0.896522112,0.024903392,0.000429369,0.025332761,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1949,0.856326889
2144,26163163419,163419,163,999,6.906754779,0.280600462,349,0.955955956,0.044044044,0.001001001,0.029029029,0.908908909,0.007007007,0.004004004,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,384,0.443418014
2145,26163163336,163336,163,843,6.736966958,0.281290323,307,0.909845789,0.090154211,0.005931198,0.091340451,0.771055753,0.002372479,0.039145907,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,342,0.441290323
2146,26163163451,163451,163,799,6.683360946,0.416897507,424,0.968710889,0.031289111,0.008760951,0.018773467,0.934918648,0.006257822,0.002503129,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,361,0.5
2147,26163163482,163482,163,1238,7.121252453,0.490066225,534,0.945880452,0.054119548,0.004038772,0.172859451,0.751211632,0.004038772,0.011308562,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,628,0.594134342
2148,26163163279,163279,163,1266,7.143617603,0.506912442,825,0.954976303,0.045023697,0.006319115,0.030015798,0.892575039,0.003159558,0.001579779,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,639,0.588940092
2149,26163163165,163165,163,2042,7.621684999,0.419963481,945,0.971596474,0.028403526,0.002938296,0.014201763,0.953476983,0.000979432,0.000489716,0.000489716,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,912,0.555082167
2150,26163163596,163596,163,1969,7.585281079,0.440076094,704,0.971051295,0.028948705,0.010665312,0.034535297,0.923819198,0.001523616,0.001015744,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,819,0.51934052
2151,26163163603,163603,163,1407,7.249215057,0.450865385,604.8,0.965174129,0.034825871,0.00355366,0.029850746,0.92395167,0.001421464,0.000710732,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,548,0.526923077
2152,26163163296,163296,163,2122,7.660114319,0.425855513,772,0.977851084,0.022148916,0.006597549,0.009896324,0.957587182,0.000942507,0.003298775,0.000471254,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,813,0.515209125
2153,26163163297,163297,163,1190,7.081708586,0.456654457,407,0.962184874,0.037815126,0.011764706,0.01512605,0.941176471,0,0.001680672,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,459,0.56043956
2154,26163163304,163304,163,1443,7.274479559,0.400735294,473,0.93970894,0.06029106,0.002079002,0.031878032,0.888426888,0.002079002,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,653,0.600183824
2155,26163163563,163563,163,4034,8.302513719,0.183577406,392,0.801933565,0.198066435,0.009915716,0.264501735,0.059742191,0.018096182,0.003222608,0.000495786,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,753,0.393828452
2156,26163163659,163659,163,3293,8.099554282,0.485563237,31,0.91831157,0.08168843,0.006680838,0.8026116,0.091406013,0.003644094,0.010324932,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1676,0.681577877
2157,26163163722,163722,163,2887,7.96797318,0.335306554,859,0.936958781,0.063041219,0.006581226,0.187738136,0.720817458,0.005888466,0.006581226,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1264,0.534460888
2158,26163163730,163730,163,2168,7.681560363,0.383683875,659,0.913284133,0.086715867,0.012915129,0.242158672,0.643450185,0.005073801,0.007841328,0.000922509,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,841,0.536010198
2159,26163163766,163766,163,2544,7.841492924,0.715976331,83,0.95754717,0.04245283,0.003144654,0.913522013,0.026336478,0.001965409,0.01336478,0.000393082,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1695,0.835798817
2160,26163163787,163787,163,2962,7.993619995,0.412635174,402,0.906144497,0.093855503,0.003376097,0.697164078,0.127278866,0.005739365,0.009453072,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1110,0.63175868
2161,26163163795,163795,163,2557,7.846589975,0.734189723,116.1,0.945639421,0.054360579,0.000782167,0.707078608,0.021118498,0.000391083,0.20492765,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1831,0.904644269
2162,26163163800,163800,163,3363,8.120588712,0.679683868,191,0.951531371,0.048468629,0.001486768,0.701754386,0.062146893,0.000297354,0.171275647,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1775,0.825197583
2163,26163163829,163829,163,3713,8.219595454,0.534509256,556,0.934554269,0.065445731,0.004309184,0.594936709,0.316455696,0.00269324,0.003501212,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,2002,0.699266504
2164,26163163874,163874,163,3142,8.052614819,0.602070393,40,0.92170592,0.07829408,0.004455761,0.818586887,0.030235519,0.007956715,0.038192234,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1863,0.771428571
2165,26163163881,163881,163,1451,7.280008253,0.517748918,169,0.900068918,0.099931082,0.008270159,0.826326671,0.05582357,0.003445899,0.00275672,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,794,0.687445887
2166,26139139092,139092,139,1938,7.569411792,0.688844086,198,0.944788442,0.055211558,0.001547988,0.904024768,0.00877193,0.002063983,0.018059856,0,0.796843075,0.002612043,0.12778528,0.4163,0.777589043,1299,0.872983871
2167,26143143011,143011,143,1863,7.529943371,0.533234772,314.1,0.946859903,0.053140097,0.007514761,0.928073001,0.001610306,0.003757381,0.003220612,0,0.339482187,-0.005968318,0.12890575,0.4295,0.36401084,1057,0.625073921
2168,26145145001,145001,145,2046,7.623641947,0.510764331,311.6,0.926686217,0.073313783,0.002443793,0.883675464,0.019550342,0.002932551,0.001955034,0,0.688817949,-0.006067533,0.089757211,0.477,0.644683846,1078,0.686624204
2169,26145145029,145029,145,4911,8.499232866,0.740694006,242,0.970881694,0.029118306,0.001425372,0.829159031,0.074119324,0.000814498,0.019547954,0,0.688817949,-0.006067533,0.089757211,0.477,0.644683846,1258,0.793690852
2170,26145145064,145064,145,3898,8.26821888,0.621409922,56,0.936121088,0.063878912,0.005130836,0.726526424,0.113904566,0.002052335,0.071831709,0.000256542,0.688817949,-0.006067533,0.089757211,0.477,0.644683846,1856,0.807658834
2171,26147147055,147055,147,3502,8.161089513,0.405581395,22.8,0.904911479,0.095088521,0.003997716,0.783837807,0.091947459,0.008566533,0.003997716,0.000285551,0.613542689,-0.001913679,0.077607976,0.4342,0.697383762,1327,0.561099366
2172,26147147063,147063,147,3199,8.07059354,0.588195815,1146.3,0.953110347,0.046889653,0.001562988,0.939043451,0.002500781,0.002500781,0.006251954,0,0.613542689,-0.001913679,0.077607976,0.4342,0.697383762,2052,0.810106593
2173,26147147069,147069,147,3180,8.064636476,0.566455946,903.1,0.961320755,0.038679245,0.001886792,0.931446541,0.018553459,0.004402516,0.002515723,0,0.613542689,-0.001913679,0.077607976,0.4342,0.697383762,1961,0.774792572
2174,26149149004,149004,149,1915,7.557472902,0.384379671,277,0.94151436,0.05848564,0.003655352,0.879373368,0.009399478,0.004177546,0.005744125,0,0.455730484,0.002216353,0.105384073,0.4217,0.644111402,703,0.525411061
2175,26149149014,149014,149,2581,7.8559322,0.555745489,409.7,0.965129795,0.034870205,0.000387447,0.944207671,0.010073615,0.001549787,0.00232468,0,0.455730484,0.002216353,0.105384073,0.4217,0.644111402,1428,0.678062678
2176,26151151016,151016,151,764,6.638567789,0.613138686,265,0.962041885,0.037958115,0,0.95026178,0.003926702,0.001308901,0,0,0.098019205,-0.001961497,0.092905863,0.431,0.595637438,400,0.729927007
2177,26155155001,155001,155,2116,7.657282793,0.567058824,547,0.949905482,0.050094518,0.002362949,0.930529301,0.001890359,0.008034026,0.002362949,0.00047259,0.450246291,-0.002291986,0.102784386,0.4036,0.691408935,1284,0.755294118
2178,26155155029,155029,155,2422,7.792348924,0.569222577,480,0.9611891,0.0388109,0.000825764,0.945499587,0.006193229,0.003715937,0.001651528,0,0.450246291,-0.002291986,0.102784386,0.4036,0.691408935,1322,0.703940362
2179,26161161046,161046,161,2084,7.642044403,0.926325301,1387.4,0.914107486,0.085892514,0.006238004,0.791746641,0.064779271,0.002879079,0.041746641,0,0.83553515,0.003339908,0.170612855,0.4848,0.561409944,1334,0.803614458
2180,26161161120,161120,161,4237,8.351610751,0.704023845,207.6,0.962473448,0.037526552,0.002124144,0.70073165,0.233655889,0.007080481,0.011564786,0,0.83553515,0.003339908,0.170612855,0.4848,0.561409944,1699,0.84401391
2181,26161161124,161124,161,2354,7.763871288,0.488399189,946.2,0.937128292,0.062871708,0.004672897,0.57306712,0.307561597,0.005522515,0.019116398,0,0.83553515,0.003339908,0.170612855,0.4848,0.561409944,1106,0.560283688
2182,26161161137,161137,161,2799,7.93701749,0.432432432,630,0.890675241,0.109324759,0.009289032,0.540907467,0.297249018,0.011075384,0.005001786,0.00035727,0.83553515,0.003339908,0.170612855,0.4848,0.561409944,1245,0.623123123
2183,26163163043,163043,163,2935,7.984462732,0.638477801,305,0.939693356,0.060306644,0.001022147,0.663373083,0.119250426,0.002725724,0.143100511,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1498,0.791754757
2184,26163163049,163049,163,2249,7.718240952,0.70251315,275,0.935082259,0.064917741,0.004001779,0.774121832,0.032903513,0.001333926,0.1120498,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1491,0.871420222
2185,26081081008,81008,81,1797,7.493873887,0.691123837,73.4,0.955481358,0.044518642,0.002225932,0.924874791,0.006677796,0.000556483,0.01836394,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1240,0.887616321
2186,26081081138,81138,81,1554,7.348587531,0.749228395,138,0.94980695,0.05019305,0.003861004,0.821750322,0.097812098,0.001287001,0.018661519,0.000643501,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1091,0.841820988
2187,26081081172,81172,81,3247,8.085486772,0.512090448,371.2,0.939020634,0.060979366,0.005851555,0.450569757,0.255312596,0.006159532,0.170619033,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1528,0.705122289
2188,26081081184,81184,81,3133,8.049746291,0.659185304,494.2,0.950207469,0.049792531,0.00223428,0.930737312,0.006702841,0.001595914,0.006702841,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,2087,0.833466454
2189,26081081186,81186,81,2656,7.884576511,0.5472167,582,0.938629518,0.061370482,0.001129518,0.905496988,0.009036145,0.004518072,0.00376506,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1459,0.725149105
2190,26091091020,91020,91,2415,7.789454566,0.478246539,354.4,0.936645963,0.063354037,0.001656315,0.9126294,0.009109731,0.002484472,0.003726708,0,0.481780323,0.002005184,0.105699888,0.417,0.663611487,983,0.647989453
2191,26093093051,93051,93,2824,7.945909599,0.738224638,563.8,0.946883853,0.053116147,0.000708215,0.928824363,0.000708215,0.003186969,0.007082153,0.000708215,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1899,0.860054348
2192,26099099003,99003,99,1863,7.529943371,0.63115942,168,0.918411165,0.081588835,0.001610306,0.814278046,0.029522276,0.000536769,0.002683843,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1144,0.828985507
2193,26099099010,99010,99,1167,7.062191632,0.505005562,77,0.940017138,0.059982862,0.001713796,0.636675236,0.213367609,0.005998286,0.079691517,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,588,0.654060067
2194,26099099019,99019,99,1918,7.559038255,0.414625612,375,0.930135558,0.069864442,0.004692388,0.88164755,0.025547445,0.003649635,0.010948905,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1173,0.820853744
2195,26163163096,163096,163,2109,7.65396918,0.603564356,282.6,0.91275486,0.08724514,0.003319109,0.776671408,0.085822665,0.003793267,0.014224751,0.000474158,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1165,0.768976898
2196,26163163098,163098,163,1197,7.087573706,0.598039216,193,0.905597327,0.094402673,0.006683375,0.81871345,0.054302423,0.002506266,0.020050125,0.000835422,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,678,0.738562092
2197,26163163142,163142,163,2171,7.68294317,0.565721649,24,0.935052971,0.064947029,0.004145555,0.782128052,0.090741594,0.005988024,0.017964072,0.000921234,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1073,0.691365979
2198,26163163322,163322,163,1133,7.032624261,0.385555556,435,0.969108561,0.030891439,0.006178288,0.043248014,0.910856134,0.000882613,0.009708738,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,483,0.536666667
2199,26163163332,163332,163,1049,6.955592608,0.281700288,274.6,0.938989514,0.061010486,0.001906578,0.222116301,0.439466158,0.001906578,0.270734032,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,304,0.438040346
2200,26163163465,163465,163,1004,6.9117473,0.538461538,553,0.956175299,0.043824701,0.00498008,0.113545817,0.820717131,0,0.00498008,0.001992032,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,482,0.522210184
2201,26163163242,163242,163,511,6.23636959,0.405189621,206,0.964774951,0.035225049,0.003913894,0.001956947,0.951076321,0.003913894,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,231,0.461077844
2202,26163163256,163256,163,1808,7.499976541,0.404076739,848,0.966814159,0.033185841,0.004424779,0.013274336,0.944137168,0.002212389,0.000553097,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,966,0.579136691
2203,26163163208,163208,163,863,6.760414691,0.416393443,244,0.960602549,0.039397451,0.003476246,0.105446118,0.834298957,0.005793743,0,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,208,0.378870674
2204,26163163652,163652,163,2819,7.944137491,0.410552514,158.4,0.899609791,0.100390209,0.004256829,0.839659454,0.035118836,0.00248315,0.006385243,0.000709471,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1153,0.573917372
2205,26163163655,163655,163,1928,7.564238475,0.464939987,99,0.936721992,0.063278008,0.003630705,0.789937759,0.117219917,0.007780083,0.010373444,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1225,0.773847126
2206,26163163657,163657,163,3497,8.159660737,0.533610272,149,0.927366314,0.072633686,0.001429797,0.862739491,0.038032599,0.002573635,0.012582213,0.000857878,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1898,0.716767372
2207,26163163678,163678,163,2274,7.729295674,0.621741319,273.4,0.956024626,0.043975374,0.000439754,0.912049252,0.014511873,0.001759015,0.022867194,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1711,0.861097131
2208,26163163685,163685,163,1142,7.04053639,0.697149644,342,0.920315236,0.079684764,0.004378284,0.772329247,0.108581436,0.00525394,0.024518389,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,635,0.75415677
2209,26163163710,163710,163,2053,7.627057417,0.210338346,831,0.968339016,0.031660984,0.004870921,0.0306868,0.927910375,0.000974184,0.003409644,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,870,0.545112782
2210,26163163733,163733,163,3495,8.159088655,0.414992651,233,0.837195994,0.162804006,0.011158798,0.574821173,0.084120172,0.007153076,0.00944206,0.000286123,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1220,0.597746203
2211,26163163808,163808,163,2088,7.643961949,0.775,214,0.955938697,0.044061303,0.004310345,0.924329502,0.007662835,0.000478927,0.016283525,0,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1397,0.851829268
2212,26163163877,163877,163,3509,8.163086376,0.570469799,90,0.906526076,0.093473924,0.00569963,0.692504987,0.146195497,0.002564833,0.038757481,0.000284981,0.99304399,-0.001870473,0.069135398,0.4978,0.52502475,1765,0.740352349
2213,26139139045,139045,139,2509,7.827639546,0.441939058,57.8,0.877241929,0.122758071,0.004384217,0.60342766,0.065763252,0.004384217,0.080111598,0,0.796843075,0.002612043,0.12778528,0.4163,0.777589043,1113,0.616620499
2214,26145145009,145009,145,2502,7.824845691,0.426310044,211,0.90607514,0.09392486,0.005995204,0.583533173,0.248601119,0.009992006,0.005995204,0,0.688817949,-0.006067533,0.089757211,0.477,0.644683846,736,0.401746725
2215,26145145015,145015,145,1433,7.267525428,0.382928571,597.8,0.951151431,0.048848569,0.005582694,0.091416609,0.812979763,0.00837404,0.002791347,0,0.688817949,-0.006067533,0.089757211,0.477,0.644683846,483,0.345
